run_id,source_split,timestamp,exit_timestamp,symbol,side,directional_group,regime,confidence,confidence_bin,session_hour,session,p_bull,p_bull_bin,p_bear,p_bear_bin,adx,adx_bin,atr,atr_entry_pct,atr_entry_pct_bin,ema_stack,same_timestamp_entries,same_timestamp_group_entries,pm_open_positions_seen,exit_reason,pnl,realized_rr
bt_20260510_233113,train_tail,2021-08-20T08:45:00+00:00,2021-08-20T09:00:00+00:00,GBPUSD,sell,usd_short_sell,BIAS_DOWN,0.707,0.70-0.75,8,london,0.293212890625,<0.50,0.706787109375,0.70-0.75,50.53329086303711,40-60,0.0007435671286657453,0.0005466488917047328,0.05-0.10%,-2,1,1,0,sl_full,-100.1,-1.0009999999899901
bt_20260510_233113,train_tail,2021-10-06T12:00:00+00:00,2021-10-07T02:30:00+00:00,EURUSD,sell,usd_short_sell,BIAS_DOWN,0.779,0.75-0.80,12,off_session,0.220703125,<0.50,0.779296875,0.75-0.80,20.23940086364746,20-30,0.0008037546649575233,0.0006960668575004814,0.05-0.10%,-2,1,1,0,sl_full,-100.1,-1.00099999998999
bt_20260510_233113,train_tail,2021-10-14T08:45:00+00:00,2021-10-14T11:00:00+00:00,GBPJPY,buy,gbp_cross_buy,BIAS_UP,0.728,0.70-0.75,8,london,0.72802734375,0.70-0.75,0.27197265625,<0.50,34.2082633972168,30-40,0.12282145768404007,0.0007887421620659806,0.05-0.10%,2,1,1,0,sl_full,-100.1004,-1.00099999998999
bt_20260510_233113,train_tail,2021-10-14T09:45:00+00:00,2021-10-14T11:30:00+00:00,GBPJPY,buy,gbp_cross_buy,BIAS_UP,0.675833372778474,0.65-0.70,9,london,0.76171875,0.75-0.80,0.23828125,<0.50,24.854976654052734,20-30,0.12994204461574554,0.0008350005371496011,0.05-0.10%,2,1,1,1,sl_full,-100.1005,-1.0009999999899901
bt_20260510_233113,train_tail,2021-10-14T11:15:00+00:00,2021-10-15T02:30:00+00:00,GBPJPY,buy,gbp_cross_buy,BIAS_UP,0.6316621724364425,0.60-0.65,11,london,0.802734375,0.80-0.90,0.197265625,<0.50,24.460647583007812,20-30,0.12233790010213852,0.00078691053487414,0.05-0.10%,2,1,1,1,be_or_trail,221.7336,2.217320105111653
bt_20260510_233113,train_tail,2021-10-15T07:00:00+00:00,2021-10-15T07:15:00+00:00,EURJPY,buy,eur_cross_buy,BIAS_UP,0.827,0.80-0.90,7,london,0.8271484375,0.80-0.90,0.1728515625,<0.50,49.48875045776367,40-60,0.0828137919306755,0.0006236610093541743,0.05-0.10%,2,1,1,0,sl_full,-100.1,-1.00099999998999
bt_20260510_233113,train_tail,2021-10-15T07:30:00+00:00,2021-10-15T08:15:00+00:00,EURJPY,buy,eur_cross_buy,BIAS_UP,0.7485608485892808,0.70-0.75,7,london,0.84423828125,0.80-0.90,0.15576171875,<0.50,38.62987518310547,30-40,0.09256680309772491,0.0006975406475970756,0.05-0.10%,2,1,1,0,sl_full,-100.1005,-1.0009999999899901
bt_20260510_233113,train_tail,2021-10-15T07:45:00+00:00,2021-10-15T08:15:00+00:00,EURJPY,buy,eur_cross_buy,BIAS_UP,0.6741400769340363,0.65-0.70,7,london,0.85693359375,0.80-0.90,0.14306640625,<0.50,34.26047134399414,30-40,0.08542456477880478,0.0006438413278883697,0.05-0.10%,2,2,1,1,sl_full,-100.1002,-1.0009999999899901
bt_20260510_233113,train_tail,2021-10-15T07:45:00+00:00,2021-10-15T10:30:00+00:00,USDJPY,buy,usd_long_buy,BIAS_UP,0.687,0.65-0.70,7,london,0.6865234375,0.65-0.70,0.3134765625,<0.50,33.85965347290039,30-40,0.07333280146121979,0.0006413020154943928,0.05-0.10%,2,2,1,2,sl_full,-100.1005,-1.00099999998999
bt_20260510_233113,train_tail,2021-10-15T08:00:00+00:00,2021-10-15T10:30:00+00:00,USDJPY,buy,usd_long_buy,BIAS_UP,0.6713987705948882,0.65-0.70,8,london,0.7568359375,0.75-0.80,0.2431640625,<0.50,30.35777473449707,30-40,0.07248842716217041,0.0006339012604578523,0.05-0.10%,2,1,1,3,sl_full,-100.1005,-1.00099999998999
bt_20260510_233113,train_tail,2021-10-15T08:15:00+00:00,2021-10-15T10:45:00+00:00,EURJPY,buy,eur_cross_buy,BIAS_UP,0.6230249591814307,0.60-0.65,8,london,0.89306640625,0.80-0.90,0.10693359375,<0.50,34.66444396972656,30-40,0.09365667402744293,0.0007066108305139164,0.05-0.10%,2,2,1,2,sl_full,-100.0993,-1.00099999998999
bt_20260510_233113,train_tail,2021-10-15T08:15:00+00:00,2021-10-15T10:30:00+00:00,USDJPY,buy,usd_long_buy,BIAS_UP,0.6780732162393691,0.65-0.70,8,london,0.86181640625,0.80-0.90,0.13818359375,<0.50,26.701208114624023,20-30,0.0758899673819542,0.0006638621159800436,0.05-0.10%,2,2,1,3,sl_full,-100.0995,-1.00099999998999
bt_20260510_233113,train_tail,2021-10-15T09:45:00+00:00,2021-10-15T10:15:00+00:00,GBPJPY,buy,gbp_cross_buy,BIAS_UP,0.8124191200329163,0.80-0.90,9,london,0.91552734375,0.90-1.00,0.08447265625,<0.50,41.71928024291992,40-60,0.13840942084789276,0.0008795300856397647,0.05-0.10%,2,1,1,4,sl_full,-100.1005,-1.00099999998999
bt_20260510_233113,train_tail,2021-10-15T10:15:00+00:00,2021-10-18T01:45:00+00:00,GBPJPY,buy,gbp_cross_buy,BIAS_UP,0.7244842600422958,0.70-0.75,10,london,0.92138671875,0.90-1.00,0.07861328125,<0.50,35.35600662231445,30-40,0.14836974442005157,0.0009440956367158246,0.05-0.10%,2,1,1,4,sl_full,-100.0993,-1.00099999998999
