run_id,dimension,bucket,trades,wins,losses,win_rate,net_pnl,gross_profit,gross_loss,profit_factor,sl_full,avg_confidence,avg_p_bull,avg_p_bear,avg_adx,avg_atr,avg_ema_stack
bt_20260511_073544,symbol,EURJPY,1,0,1,0.0,-100.0986,0,100.0986,0.0,1,0.859,0.859375,0.140625,36.162144,0.23870079,2.0
bt_20260511_073544,symbol,EURUSD,2,0,2,0.0,-200.2,0,200.2,0.0,2,0.727982,0.229553,0.770447,13.33451,0.00065888,-2.0
bt_20260511_073544,symbol,GBPJPY,3,0,3,0.0,-300.2998,0,300.2998,0.0,3,0.823602,0.85498,0.14502,27.417457,0.1023938,2.0
bt_20260511_073544,symbol,GBPUSD,2,2,0,1.0,569.8246,569.8246,0,569824599999.9999,0,0.640735,0.681396,0.318604,50.36158,0.00109587,2.0
bt_20260511_073544,symbol,USDJPY,6,2,4,0.3333,174.2829,574.6844,400.4015,1.4353,4,0.782596,0.798503,0.201497,29.155182,0.1444083,1.333333
bt_20260511_073544,symbol,XAUUSD,1,0,1,0.0,-100.1064,0,100.1064,0.0,1,0.85,0.150146,0.849854,29.467722,2.34276748,-2.0
bt_20260511_073544,side,buy,12,4,8,0.3333,343.7091,1144.509,800.7999,1.4292,8,0.775571,0.798177,0.201823,32.839064,0.11787698,1.666667
bt_20260511_073544,side,sell,3,0,3,0.0,-300.3064,0,300.3064,0.0,3,0.768655,0.203084,0.796916,18.712247,0.78136175,-2.0
bt_20260511_073544,regime,BIAS_DOWN,3,0,3,0.0,-300.3064,0,300.3064,0.0,3,0.768655,0.203084,0.796916,18.712247,0.78136175,-2.0
bt_20260511_073544,regime,BIAS_UP,12,4,8,0.3333,343.7091,1144.509,800.7999,1.4292,8,0.775571,0.798177,0.201823,32.839064,0.11787698,1.666667
bt_20260511_073544,confidence_bin,0.60-0.65,3,3,0,1.0,855.5408,855.5408,0,855540799999.9999,0,0.641823,0.668945,0.331055,46.352413,0.04661146,1.333333
bt_20260511_073544,confidence_bin,0.65-0.70,1,0,1,0.0,-100.1,0,100.1,0.0,1,0.666964,0.248047,0.751953,13.05357,0.00065326,-2.0
