run_id,dimension,bucket,trades,wins,losses,win_rate,net_pnl,gross_profit,gross_loss,profit_factor,sl_full,avg_confidence,avg_p_bull,avg_p_bear,avg_adx,avg_atr,avg_ema_stack
bt_20260509_234659,symbol,EURJPY,75,17,58,0.2267,-1581.8755,4223.9278,5805.8033,0.7275,58,0.701131,0.540469,0.459531,32.004168,0.08986942,0.24
bt_20260509_234659,symbol,EURUSD,89,22,67,0.2472,-1510.8281,5195.8719,6706.7,0.7747,67,0.697673,0.515637,0.484363,36.006732,0.00073454,0.157303
bt_20260509_234659,symbol,GBPJPY,94,23,71,0.2447,-1565.5451,5541.5587,7107.1038,0.7797,71,0.710293,0.564043,0.435957,38.059364,0.16829302,0.425532
bt_20260509_234659,symbol,GBPUSD,95,22,73,0.2316,-2172.2264,5135.0736,7307.3,0.7027,73,0.697063,0.468267,0.531733,36.221999,0.0010935,-0.273684
bt_20260509_234659,symbol,USDJPY,88,20,68,0.2273,-2001.8749,4804.9244,6806.7993,0.7059,68,0.69839,0.562053,0.437947,32.977769,0.08283899,0.545455
bt_20260509_234659,symbol,XAUUSD,109,28,81,0.2569,-1263.8835,6844.3488,8108.2323,0.8441,81,0.690486,0.548616,0.451384,36.5495,1.82391713,0.422018
bt_20260509_234659,side,buy,310,75,235,0.2419,-4986.8413,18536.7166,23523.5579,0.788,235,0.701616,0.741802,0.258198,35.393401,0.43164837,2.0
bt_20260509_234659,side,sell,240,57,183,0.2375,-5109.3922,13208.9886,18318.3808,0.7211,183,0.69536,0.263474,0.736526,35.573194,0.39589504,-2.0
bt_20260509_234659,regime,BIAS_DOWN,240,57,183,0.2375,-5109.3922,13208.9886,18318.3808,0.7211,183,0.69536,0.263474,0.736526,35.573194,0.39589504,-2.0
bt_20260509_234659,regime,BIAS_UP,310,75,235,0.2419,-4986.8413,18536.7166,23523.5579,0.788,235,0.701616,0.741802,0.258198,35.393401,0.43164837,2.0
bt_20260509_234659,confidence_bin,0.60-0.65,92,24,68,0.2609,-1322.9493,5483.852,6806.8013,0.8056,68,0.634956,0.548016,0.451984,34.056273,0.51872841,0.478261
bt_20260509_234659,confidence_bin,0.65-0.70,223,60,163,0.2691,-2775.9063,13540.4878,16316.3941,0.8299,163,0.675268,0.504519,0.495481,35.176797,0.38767428,0.026906
bt_20260509_234659,confidence_bin,0.70-0.75,138,28,110,0.2029,-4340.2957,6670.6877,11010.9834,0.6058,110,0.722498,0.525873,0.474127,35.846591,0.49394189,0.202899
bt_20260509_234659,confidence_bin,0.75-0.80,77,17,60,0.2208,-1019.6465,4986.3939,6006.0404,0.8302,60,0.770168,0.593132,0.406868,36.10885,0.25563574,0.649351
bt_20260509_234659,confidence_bin,0.80-0.90,20,3,17,0.15,-637.4357,1064.2838,1701.7195,0.6254,17,0.81895,0.60127,0.39873,40.235363,0.34017467,0.6
bt_20260509_234659,hour,10,55,10,45,0.1818,-1905.522,2598.9928,4504.5148,0.577,45,0.697126,0.558547,0.441453,37.473253,0.30591444,0.327273
bt_20260509_234659,hour,11,31,4,27,0.129,-1883.086,819.6916,2702.7776,0.3033,27,0.683985,0.375307,0.624693,35.106901,0.73973164,-0.967742
bt_20260509_234659,hour,12,46,16,30,0.3478,370.4459,3373.47,3003.0241,1.1234,30,0.69121,0.434416,0.565584,37.127118,0.60489837,-0.347826
bt_20260509_234659,hour,13,38,10,28,0.2632,-56.2823,2746.5531,2802.8354,0.9799,28,0.69831,0.507768,0.492232,40.990191,0.67547263,0.105263
bt_20260509_234659,hour,14,53,7,46,0.1321,-3072.374,1532.2057,4604.5797,0.3328,46,0.699369,0.543416,0.456584,33.002975,0.40120824,0.339623
bt_20260509_234659,hour,15,43,15,28,0.3488,943.7615,3746.5776,2802.8161,1.3367,28,0.687673,0.661945,0.338055,36.811466,0.35311476,1.255814
bt_20260509_234659,hour,16,41,9,32,0.2195,-1201.5962,2001.605,3203.2012,0.6249,32,0.6936,0.674611,0.325389,32.784793,0.32863413,1.414634
bt_20260509_234659,hour,17,32,8,24,0.25,-352.0951,2050.3048,2402.3999,0.8534,24,0.691468,0.566292,0.433708,32.211324,0.02629554,0.5
bt_20260509_234659,hour,7,69,16,53,0.2319,-1752.3111,3553.0068,5305.3179,0.6697,53,0.700864,0.538029,0.461971,33.569554,0.43827594,0.318841
