run_id,dimension,bucket,trades,wins,losses,win_rate,net_pnl,gross_profit,gross_loss,profit_factor,sl_full,avg_confidence,avg_p_bull,avg_p_bear,avg_adx,avg_atr,avg_ema_stack
bt_20260510_094730,symbol,EURJPY,36,5,31,0.1389,-1704.2638,1398.8479,3103.1117,0.4508,31,0.758669,0.683149,0.316851,32.431696,0.12328412,1.222222
bt_20260510_094730,symbol,EURUSD,15,8,7,0.5333,1513.2142,2213.9142,700.7,3.1596,7,0.765649,0.381494,0.618506,34.756463,0.00103504,-0.666667
bt_20260510_094730,symbol,GBPJPY,35,8,27,0.2286,-654.7887,2047.915,2702.7037,0.7577,27,0.750933,0.803596,0.196404,33.901557,0.14324738,1.657143
bt_20260510_094730,symbol,GBPUSD,6,0,6,0.0,-600.6,0,600.6,0.0,6,0.714185,0.335734,0.664266,38.394271,0.00105109,-1.333333
bt_20260510_094730,symbol,USDJPY,38,21,17,0.5526,4277.7369,5979.44,1701.7031,3.5138,17,0.728502,0.774006,0.225994,40.679794,0.09846115,1.684211
bt_20260510_094730,symbol,XAUUSD,5,3,2,0.6,570.2303,770.4271,200.1968,3.8483,2,0.774294,0.88916,0.11084,30.278051,2.49825506,2.0
bt_20260510_094730,side,buy,107,36,71,0.3364,2432.3796,9539.491,7107.1114,1.3422,71,0.743318,0.837484,0.162516,36.743534,0.22340364,2.0
bt_20260510_094730,side,sell,28,9,19,0.3214,969.1493,2871.0532,1901.9039,1.5096,19,0.763718,0.167972,0.832028,31.124013,0.06436886,-2.0
bt_20260510_094730,regime,BIAS_DOWN,28,9,19,0.3214,969.1493,2871.0532,1901.9039,1.5096,19,0.763718,0.167972,0.832028,31.124013,0.06436886,-2.0
bt_20260510_094730,regime,BIAS_UP,107,36,71,0.3364,2432.3796,9539.491,7107.1114,1.3422,71,0.743318,0.837484,0.162516,36.743534,0.22340364,2.0
bt_20260510_094730,confidence_bin,0.60-0.65,18,8,10,0.4444,706.3686,1707.3706,1001.002,1.7057,10,0.635522,0.811052,0.188948,31.561608,0.2107553,1.777778
bt_20260510_094730,confidence_bin,0.65-0.70,30,8,22,0.2667,-390.3923,1811.8162,2202.2085,0.8227,22,0.680569,0.686334,0.313666,37.216089,0.11391644,1.333333
bt_20260510_094730,confidence_bin,0.70-0.75,28,10,18,0.3571,764.1075,2565.9081,1801.8006,1.4241,18,0.724085,0.682698,0.317302,34.51144,0.189802,1.142857
