run_id,dimension,bucket,trades,wins,losses,win_rate,net_pnl,gross_profit,gross_loss,profit_factor,sl_full,avg_confidence,avg_p_bull,avg_p_bear,avg_adx,avg_atr,avg_ema_stack
bt_20260427_073322,symbol,AUDUSD,4,1,3,0.25,-120.1848,96.5714,216.7562,0.4455,3,0.724,0.27597,0.72403,37.396374,0.00065419,-0.5
bt_20260427_073322,symbol,EURGBP,8,1,7,0.125,-216.4102,271.499,487.9092,0.5565,7,0.708665,0.615662,0.384338,32.730668,0.00045618,-0.75
bt_20260427_073322,symbol,EURJPY,7,1,6,0.1429,-57.0158,311.4644,368.4802,0.8453,6,0.71553,0.668039,0.331961,35.769603,0.11068426,0.857143
bt_20260427_073322,symbol,EURUSD,6,3,3,0.5,423.897,612.4649,188.5679,3.248,3,0.640599,0.56897,0.43103,38.616843,0.00060637,0.333333
bt_20260427_073322,symbol,GBPJPY,7,4,3,0.5714,481.9709,741.8323,259.8614,2.8547,3,0.711571,0.711705,0.288295,28.433116,0.15756269,0.571429
bt_20260427_073322,symbol,GBPUSD,3,1,2,0.3333,130.9299,274.1752,143.2453,1.914,2,0.622667,0.440186,0.559814,27.072314,0.00090664,0.666667
bt_20260427_073322,symbol,USDCAD,6,1,5,0.1667,-316.785,149.0411,465.8261,0.32,5,0.805365,0.822754,0.177246,41.979463,0.00068261,1.0
bt_20260427_073322,symbol,USDCHF,3,1,2,0.3333,124.1229,271.0958,146.9729,1.8445,2,0.678333,0.547282,0.452718,35.237015,0.00054503,2.0
bt_20260427_073322,symbol,USDJPY,3,0,3,0.0,-252.3846,0,252.3846,0.0,3,0.663333,0.663249,0.336751,33.167529,0.07827947,-0.666667
bt_20260427_073322,symbol,XAUUSD,1,1,0,1.0,154.1524,154.1524,0,154152400000.0,0,0.757,0.24292,0.75708,24.633295,1.91562438,-2.0
bt_20260427_073322,side,buy,33,8,25,0.2424,-79.3188,1704.4413,1783.7601,0.9555,25,0.724492,0.735721,0.264279,33.83783,0.06169175,0.30303
bt_20260427_073322,side,sell,15,6,9,0.4,431.6115,1177.8552,746.2437,1.5784,9,0.66484,0.330265,0.669735,35.92288,0.13404791,0.266667
bt_20260427_073322,regime,BIAS_DOWN,8,2,6,0.25,-42.1062,371.5996,413.7058,0.8982,6,0.6725,0.327499,0.672501,32.367876,0.00072357,0.0
bt_20260427_073322,regime,BIAS_NEUTRAL,15,7,8,0.4667,971.5372,1568.3353,596.7981,2.6279,8,0.673706,0.523177,0.476823,36.596132,0.14244021,0.4
