run_id,dimension,bucket,trades,wins,losses,win_rate,net_pnl,gross_profit,gross_loss,profit_factor,sl_full,avg_confidence,avg_p_bull,avg_p_bear,avg_adx,avg_atr,avg_ema_stack
bt_20260510_143154,symbol,EURJPY,36,3,33,0.0833,-2440.1524,863.1555,3303.3079,0.2613,33,0.72155,0.760861,0.239139,35.551949,0.13923461,1.777778
bt_20260510_143154,symbol,EURUSD,14,10,4,0.7143,2158.5891,2558.9891,400.4,6.3911,4,0.751189,0.478816,0.521184,34.097329,0.00107728,0.0
bt_20260510_143154,symbol,GBPJPY,34,9,25,0.2647,-199.7189,2302.7849,2502.5038,0.9202,25,0.736622,0.792604,0.207396,32.891888,0.14698143,1.647059
bt_20260510_143154,symbol,GBPUSD,1,0,1,0.0,-100.1,0,100.1,0.0,1,0.851,0.149292,0.850708,22.012276,0.00122617,-2.0
bt_20260510_143154,symbol,USDJPY,41,19,22,0.4634,3182.6954,5384.8975,2202.2021,2.4452,22,0.729213,0.760206,0.239794,40.248129,0.10256087,1.707317
bt_20260510_143154,symbol,XAUUSD,5,3,2,0.6,517.5973,717.7953,200.198,3.5854,2,0.754569,0.862695,0.137305,29.646647,2.37057171,2.0
bt_20260510_143154,side,buy,115,35,80,0.3043,972.6596,8980.6682,8008.0086,1.1215,80,0.725605,0.820287,0.179713,36.845414,0.21297311,2.0
bt_20260510_143154,side,sell,16,9,7,0.5625,2146.2509,2846.9541,700.7032,4.063,7,0.788416,0.146324,0.853676,28.672075,0.0995043,-2.0
bt_20260510_143154,regime,BIAS_DOWN,16,9,7,0.5625,2146.2509,2846.9541,700.7032,4.063,7,0.788416,0.146324,0.853676,28.672075,0.0995043,-2.0
bt_20260510_143154,regime,BIAS_UP,115,35,80,0.3043,972.6596,8980.6682,8008.0086,1.1215,80,0.725605,0.820287,0.179713,36.845414,0.21297311,2.0
