run_id,dimension,bucket,trades,wins,losses,win_rate,net_pnl,gross_profit,gross_loss,profit_factor,sl_full,avg_confidence,avg_p_bull,avg_p_bear,avg_adx,avg_atr,avg_ema_stack
bt_20260510_095612,symbol,EURJPY,28,4,24,0.1429,-1230.9083,1171.4895,2402.3978,0.4876,24,0.740278,0.707816,0.292184,34.818061,0.12119669,1.285714
bt_20260510_095612,symbol,EURUSD,31,12,19,0.3871,1204.9749,3106.8749,1901.9,1.6336,19,0.762736,0.736117,0.263883,35.13927,0.00085358,1.354839
bt_20260510_095612,symbol,GBPJPY,28,5,23,0.1786,-1215.9017,1086.3987,2302.3004,0.4719,23,0.741461,0.661601,0.338399,39.115371,0.12768043,1.0
bt_20260510_095612,symbol,GBPUSD,24,8,16,0.3333,762.9196,2364.5196,1601.6,1.4763,16,0.772781,0.806391,0.193609,34.907511,0.00091481,1.666667
bt_20260510_095612,symbol,USDJPY,53,10,43,0.1887,-1531.4971,2772.812,4304.3091,0.6442,43,0.734399,0.789896,0.210104,36.718881,0.10301483,1.849057
bt_20260510_095612,symbol,XAUUSD,45,16,29,0.3556,1478.0671,4380.7986,2902.7315,1.5092,29,0.766096,0.823573,0.176427,32.422139,3.63620173,1.822222
bt_20260510_095612,side,buy,186,47,139,0.2527,-969.1251,12944.6236,13913.7487,0.9303,139,0.75145,0.833748,0.166252,35.431764,0.91974005,2.0
bt_20260510_095612,side,sell,23,8,15,0.3478,436.7796,1938.2697,1501.4901,1.2909,15,0.752521,0.189777,0.810223,35.305329,0.21887786,-2.0
bt_20260510_095612,regime,BIAS_DOWN,23,8,15,0.3478,436.7796,1938.2697,1501.4901,1.2909,15,0.752521,0.189777,0.810223,35.305329,0.21887786,-2.0
bt_20260510_095612,regime,BIAS_UP,186,47,139,0.2527,-969.1251,12944.6236,13913.7487,0.9303,139,0.75145,0.833748,0.166252,35.431764,0.91974005,2.0
bt_20260510_095612,confidence_bin,0.60-0.65,28,8,20,0.2857,-220.953,1780.9752,2001.9282,0.8896,20,0.634662,0.813913,0.186087,34.199715,0.95117249,2.0
bt_20260510_095612,confidence_bin,0.65-0.70,44,9,35,0.2045,-1473.488,2029.9835,3503.4715,0.5794,35,0.677285,0.729248,0.270752,34.74567,0.69657191,1.727273
bt_20260510_095612,confidence_bin,0.70-0.75,42,15,27,0.3571,950.1383,3652.8449,2702.7066,1.3516,27,0.72447,0.736049,0.263951,34.612276,0.74493687,1.428571
bt_20260510_095612,confidence_bin,0.75-0.80,38,12,26,0.3158,857.4758,3460.1233,2602.6475,1.3295,26,0.773073,0.666459,0.333541,37.500754,0.76014072,0.947368
bt_20260510_095612,confidence_bin,0.80-0.90,38,7,31,0.1842,-643.1325,2459.9553,3103.0878,0.7927,31,0.842661,0.806445,0.193555,34.919118,0.91816921,1.578947
bt_20260510_095612,confidence_bin,0.90-1.00,19,4,15,0.2105,-2.3861,1499.0111,1501.3972,0.9984,15,0.930579,0.930587,0.069413,37.382023,1.25056421,2.0
bt_20260510_095612,hour,10,11,1,10,0.0909,-763.4758,237.4892,1000.965,0.2373,10,0.713064,0.785822,0.214178,34.854299,1.04449416,2.0
bt_20260510_095612,hour,11,4,1,3,0.25,-77.2983,222.9999,300.2982,0.7426,3,0.696001,0.649323,0.350677,29.036537,0.14368572,1.0
bt_20260510_095612,hour,12,15,5,10,0.3333,551.5629,1552.5829,1001.02,1.551,10,0.751042,0.770996,0.229004,36.173867,1.96175679,1.466667
bt_20260510_095612,hour,13,16,4,12,0.25,240.2738,1441.3875,1201.1137,1.2,12,0.804712,0.846733,0.153267,29.966137,1.26376735,1.75
bt_20260510_095612,hour,14,17,1,16,0.0588,-1187.9927,413.5999,1601.5926,0.2582,16,0.792552,0.852338,0.147662,38.011472,0.2177226,2.0
bt_20260510_095612,hour,15,14,5,9,0.3571,304.1987,1205.0776,900.8789,1.3377,9,0.725863,0.762634,0.237366,36.023873,0.61938295,1.714286
bt_20260510_095612,hour,16,27,6,21,0.2222,-476.1264,1625.8787,2102.0051,0.7735,21,0.730655,0.778203,0.221797,33.824414,1.00136338,1.851852
bt_20260510_095612,hour,17,19,3,16,0.1579,-920.2773,681.3243,1601.6016,0.4254,16,0.708994,0.680484,0.319516,38.449281,0.07705069,1.157895
bt_20260510_095612,hour,7,40,11,29,0.275,267.9825,3170.9524,2902.9699,1.0923,29,0.800642,0.800845,0.199155,33.78172,1.26271105,1.6
bt_20260510_095612,hour,8,30,11,19,0.3667,903.994,2805.8781,1901.8841,1.4753,19,0.734642,0.64588,0.35412,38.830855,0.16771736,0.933333
bt_20260510_095612,hour,9,16,7,9,0.4375,624.8131,1525.7228,900.9097,1.6935,9,0.713127,0.785656,0.214344,35.637613,1.12385306,1.75
bt_20260510_095612,session,london,101,31,70,0.3069,956.0155,7963.0424,7007.0269,1.1364,70,0.753492,0.744773,0.255227,35.504353,0.84738406,1.445545
bt_20260510_095612,session,ny,93,19,74,0.2043,-2039.9239,5367.268,7407.1919,0.7246,74,0.749564,0.781237,0.218763,35.201967,0.65692148,1.698925
bt_20260510_095612,session,off_session,15,5,10,0.3333,551.5629,1552.5829,1001.02,1.551,10,0.751042,0.770996,0.229004,36.173867,1.96175679,1.466667
bt_20260510_095612,p_bull_bin,0.60-0.65,1,0,1,0.0,-100.0667,0,100.0667,0.0,1,0.622,0.62207,0.37793,57.741367,3.457026,2.0
bt_20260510_095612,p_bull_bin,0.65-0.70,15,3,12,0.2,-489.9907,711.2327,1201.2234,0.5921,12,0.680867,0.680762,0.319238,35.242074,0.59837523,2.0
