run_id,dimension,bucket,trades,wins,losses,win_rate,net_pnl,gross_profit,gross_loss,profit_factor,sl_full,avg_confidence,avg_p_bull,avg_p_bear,avg_adx,avg_atr,avg_ema_stack
bt_20260511_030307,symbol,EURJPY,2,1,1,0.5,314.173,414.2714,100.0984,4.1386,1,0.8225,0.177399,0.822601,35.299427,0.19807076,-2.0
bt_20260511_030307,symbol,EURUSD,3,1,2,0.3333,143.2231,343.4231,200.2,1.7154,2,0.888667,0.611348,0.388652,31.609306,0.00066346,0.666667
bt_20260511_030307,symbol,USDJPY,2,0,2,0.0,-200.1986,0,200.1986,0.0,2,0.75612,0.196228,0.803772,31.462359,0.13244852,-2.0
bt_20260511_030307,side,buy,2,1,1,0.5,243.3231,343.4231,100.1,3.4308,1,0.875,0.875,0.125,29.000404,0.00071477,2.0
bt_20260511_030307,side,sell,5,1,4,0.2,13.8744,414.2714,400.397,1.0347,4,0.814648,0.16626,0.83374,34.070137,0.13231988,-2.0
bt_20260511_030307,regime,BIAS_DOWN,5,1,4,0.2,13.8744,414.2714,400.397,1.0347,4,0.814648,0.16626,0.83374,34.070137,0.13231988,-2.0
bt_20260511_030307,regime,BIAS_UP,2,1,1,0.5,243.3231,343.4231,100.1,3.4308,1,0.875,0.875,0.125,29.000404,0.00071477,2.0
bt_20260511_030307,confidence_bin,0.70-0.75,1,0,1,0.0,-100.0989,0,100.0989,0.0,1,0.743239,0.161743,0.838257,29.607073,0.12713078,-2.0
bt_20260511_030307,confidence_bin,0.75-0.80,2,0,2,0.0,-200.1981,0,200.1981,0.0,2,0.7675,0.232483,0.767517,32.952282,0.18709733,-2.0
bt_20260511_030307,confidence_bin,0.80-0.90,3,2,1,0.6667,657.5945,757.6945,100.1,7.5694,1,0.876333,0.623515,0.376485,32.004248,0.05371422,0.666667
bt_20260511_030307,confidence_bin,0.90-1.00,1,0,1,0.0,-100.1,0,100.1,0.0,1,0.916,0.084045,0.915955,36.82711,0.00056084,-2.0
bt_20260511_030307,hour,10,1,1,0,1.0,343.4231,343.4231,0,343423099999.9999,0,0.865,0.865234,0.134766,23.357681,0.00064302,2.0
bt_20260511_030307,hour,11,1,0,1,0.0,-100.0984,0,100.0984,0.0,1,0.766,0.234253,0.765747,32.586918,0.23642839,-2.0
bt_20260511_030307,hour,16,1,0,1,0.0,-100.1,0,100.1,0.0,1,0.916,0.084045,0.915955,36.82711,0.00056084,-2.0
bt_20260511_030307,hour,7,2,0,2,0.0,-200.1986,0,200.1986,0.0,2,0.75612,0.196228,0.803772,31.462359,0.13244852,-2.0
bt_20260511_030307,hour,8,1,1,0,1.0,414.2714,414.2714,0,414271400000.0,0,0.879,0.120544,0.879456,38.011936,0.15971313,-2.0
bt_20260511_030307,hour,9,1,0,1,0.0,-100.1,0,100.1,0.0,1,0.885,0.884766,0.115234,34.643127,0.00078652,2.0
bt_20260511_030307,session,london,6,2,4,0.3333,357.2975,757.6945,400.397,1.8924,4,0.817873,0.416209,0.583791,31.92073,0.11041135,-0.666667
bt_20260511_030307,session,ny,1,0,1,0.0,-100.1,0,100.1,0.0,1,0.916,0.084045,0.915955,36.82711,0.00056084,-2.0
bt_20260511_030307,p_bull_bin,0.80-0.90,2,1,1,0.5,243.3231,343.4231,100.1,3.4308,1,0.875,0.875,0.125,29.000404,0.00071477,2.0
bt_20260511_030307,p_bull_bin,<0.50,5,1,4,0.2,13.8744,414.2714,400.397,1.0347,4,0.814648,0.16626,0.83374,34.070137,0.13231988,-2.0
bt_20260511_030307,p_bear_bin,0.75-0.80,2,0,2,0.0,-200.1981,0,200.1981,0.0,2,0.7675,0.232483,0.767517,32.952282,0.18709733,-2.0
bt_20260511_030307,p_bear_bin,0.80-0.90,2,1,1,0.5,314.1725,414.2714,100.0989,4.1386,1,0.81112,0.141144,0.858856,33.809505,0.14342196,-2.0
bt_20260511_030307,p_bear_bin,0.90-1.00,1,0,1,0.0,-100.1,0,100.1,0.0,1,0.916,0.084045,0.915955,36.82711,0.00056084,-2.0
bt_20260511_030307,p_bear_bin,<0.50,2,1,1,0.5,243.3231,343.4231,100.1,3.4308,1,0.875,0.875,0.125,29.000404,0.00071477,2.0
bt_20260511_030307,adx_bin,20-30,2,1,1,0.5,243.3242,343.4231,100.0989,3.4308,1,0.80412,0.513489,0.486511,26.482377,0.0638869,0.0
bt_20260511_030307,adx_bin,30-40,5,1,4,0.2,13.8733,414.2714,400.3981,1.0346,4,0.843,0.310864,0.689136,35.077348,0.10705103,-1.2
bt_20260511_030307,atr_entry_pct_bin,0.05-0.10%,6,2,4,0.3333,357.2959,757.6945,400.3986,1.8924,4,0.842873,0.391174,0.608826,32.627429,0.07110009,-0.666667
bt_20260511_030307,atr_entry_pct_bin,0.10-0.20%,1,0,1,0.0,-100.0984,0,100.0984,0.0,1,0.766,0.234253,0.765747,32.586918,0.23642839,-2.0
bt_20260511_030307,ema_stack,-2,5,1,4,0.2,13.8744,414.2714,400.397,1.0347,4,0.814648,0.16626,0.83374,34.070137,0.13231988,-2.0
bt_20260511_030307,ema_stack,2,2,1,1,0.5,243.3231,343.4231,100.1,3.4308,1,0.875,0.875,0.125,29.000404,0.00071477,2.0
bt_20260511_030307,directional_group,eur_cross_sell,2,1,1,0.5,314.173,414.2714,100.0984,4.1386,1,0.8225,0.177399,0.822601,35.299427,0.19807076,-2.0
bt_20260511_030307,directional_group,usd_long_sell,2,0,2,0.0,-200.1986,0,200.1986,0.0,2,0.75612,0.196228,0.803772,31.462359,0.13244852,-2.0
bt_20260511_030307,directional_group,usd_short_buy,2,1,1,0.5,243.3231,343.4231,100.1,3.4308,1,0.875,0.875,0.125,29.000404,0.00071477,2.0
bt_20260511_030307,directional_group,usd_short_sell,1,0,1,0.0,-100.1,0,100.1,0.0,1,0.916,0.084045,0.915955,36.82711,0.00056084,-2.0
bt_20260511_030307,same_timestamp_entries,1,7,2,5,0.2857,257.1975,757.6945,500.497,1.5139,5,0.831891,0.368757,0.631243,32.621642,0.09471842,-0.857143
bt_20260511_030307,same_timestamp_group_entries,1,7,2,5,0.2857,257.1975,757.6945,500.497,1.5139,5,0.831891,0.368757,0.631243,32.621642,0.09471842,-0.857143
bt_20260511_030307,pm_open_positions_seen,0,6,2,4,0.3333,357.2964,757.6945,400.3981,1.8924,4,0.846667,0.403259,0.596741,33.12407,0.08931636,-0.666667
bt_20260511_030307,pm_open_positions_seen,1,1,0,1,0.0,-100.0989,0,100.0989,0.0,1,0.743239,0.161743,0.838257,29.607073,0.12713078,-2.0
