run_id,dimension,bucket,trades,wins,losses,win_rate,net_pnl,gross_profit,gross_loss,profit_factor,sl_full,avg_confidence,avg_p_bull,avg_p_bear,avg_adx,avg_atr,avg_ema_stack
bt_20260427_151737,symbol,AUDUSD,13,2,11,0.1538,-434.6938,210.9512,645.645,0.3267,11,0.673359,0.514686,0.485314,24.367722,0.00066721,-0.153846
bt_20260427_151737,symbol,EURGBP,5,0,5,0.0,-500.5,0,500.5,0.0,5,0.714981,0.73125,0.26875,29.350785,0.00076263,2.0
bt_20260427_151737,symbol,EURJPY,18,1,17,0.0556,-776.9922,43.8255,820.8177,0.0534,17,0.696107,0.33096,0.66904,30.077754,0.25114149,-0.333333
bt_20260427_151737,symbol,EURUSD,5,1,4,0.2,-185.5265,99.7585,285.285,0.3497,4,0.690649,0.706738,0.293262,29.810833,0.0010845,0.8
bt_20260427_151737,symbol,GBPJPY,11,1,10,0.0909,-381.8552,113.6513,495.5065,0.2294,10,0.688463,0.449452,0.550548,34.994056,0.29274655,-0.727273
bt_20260427_151737,symbol,GBPUSD,12,3,9,0.25,98.5191,543.9641,445.445,1.2212,9,0.714327,0.510956,0.489044,30.375395,0.00116763,-0.5
bt_20260427_151737,symbol,NZDUSD,7,1,6,0.1429,-289.0462,131.3738,420.42,0.3125,6,0.657065,0.764439,0.235561,23.2772,0.00057879,1.714286
bt_20260427_151737,symbol,USDCAD,4,2,2,0.5,201.6855,401.8855,200.2,2.0074,2,0.73075,0.730835,0.269165,32.827126,0.00106892,1.5
bt_20260427_151737,symbol,USDCHF,17,3,14,0.1765,-782.213,519.087,1301.3,0.3989,14,0.67731,0.451545,0.548455,29.394221,0.00114519,0.352941
bt_20260427_151737,symbol,USDJPY,30,10,20,0.3333,1459.1977,2450.1936,990.9959,2.4725,20,0.658673,0.305497,0.694503,34.614895,0.19888424,-1.266667
bt_20260427_151737,symbol,XAUUSD,37,14,23,0.3784,1465.7751,3017.3161,1551.541,1.9447,23,0.694161,0.530989,0.469011,29.969004,4.43845555,-0.216216
bt_20260427_151737,side,buy,75,17,58,0.2267,-741.0674,3072.6561,3813.7235,0.8057,58,0.691918,0.734453,0.265547,29.537471,1.15006468,1.04
bt_20260427_151737,side,sell,84,21,63,0.25,615.4179,4459.3505,3843.9326,1.1601,63,0.679093,0.24514,0.75486,31.301996,1.09208341,-1.285714
bt_20260427_151737,regime,BIAS_DOWN,81,21,60,0.2593,785.5868,4459.3505,3673.7637,1.2138,60,0.678592,0.243874,0.756126,31.779112,1.02456917,-1.308642
bt_20260427_151737,regime,BIAS_NEUTRAL,5,2,3,0.4,-14.6162,155.5527,170.1689,0.9141,3,0.674574,0.426587,0.573413,19.598845,2.414965,-1.2
bt_20260427_151737,regime,BIAS_UP,73,15,58,0.2055,-896.6201,2917.1034,3813.7235,0.7649,58,0.693134,0.736836,0.263164,29.761311,1.13595794,1.123288
bt_20260427_151737,confidence_bin,0.55-0.60,22,5,17,0.2273,516.3993,1337.2837,820.8844,1.6291,17,0.571153,0.36097,0.63903,31.280517,1.16551135,-0.727273
bt_20260427_151737,confidence_bin,0.60-0.65,31,8,23,0.2581,136.6873,1768.1929,1631.5056,1.0838,23,0.632486,0.542608,0.457392,29.397272,1.28455905,-0.258065
bt_20260427_151737,confidence_bin,0.65-0.70,20,4,16,0.2,-57.4808,713.2691,770.7499,0.9254,16,0.676245,0.395074,0.604926,29.423528,0.81233391,-0.5
bt_20260427_151737,confidence_bin,0.70-0.75,63,18,45,0.2857,203.0876,3206.1902,3003.1026,1.0676,45,0.720343,0.516667,0.483333,29.873494,0.76199375,0.253968
bt_20260427_151737,confidence_bin,0.75-0.80,21,3,18,0.1429,-724.131,507.0707,1231.2017,0.4119,18,0.77013,0.483259,0.516741,33.716623,2.08138182,-0.380952
bt_20260427_151737,confidence_bin,0.80-0.90,2,0,2,0.0,-200.2119,0,200.2119,0.0,2,0.843,0.156799,0.843201,33.32073,2.28298724,-2.0
bt_20260427_151737,hour,10,30,8,22,0.2667,-45.6513,1650.9929,1696.6442,0.9731,22,0.681411,0.572223,0.427777,29.735866,0.75193056,0.666667
bt_20260427_151737,hour,11,14,1,13,0.0714,-683.4204,127.4306,810.851,0.1572,13,0.682097,0.512482,0.487518,28.97095,1.64443791,-0.285714
bt_20260427_151737,hour,12,14,4,10,0.2857,534.2728,1094.7859,560.5131,1.9532,10,0.672395,0.511579,0.488421,28.546329,1.19025516,-0.571429
bt_20260427_151737,hour,13,9,5,4,0.5556,796.1434,1066.4368,270.2934,3.9455,4,0.663931,0.418593,0.581407,31.951769,1.71479725,-0.888889
bt_20260427_151737,hour,14,9,2,7,0.2222,-265.4319,305.1402,570.5721,0.5348,7,0.664826,0.449436,0.550564,26.293618,1.1409117,-0.888889
bt_20260427_151737,hour,15,13,0,13,0.0,-615.6311,0,615.6311,0.0,13,0.673109,0.681735,0.318265,23.033148,0.27429418,1.384615
bt_20260427_151737,hour,16,2,1,1,0.5,58.4777,158.5777,100.1,1.5842,1,0.675,0.531006,0.468994,19.816206,0.64543799,-2.0
bt_20260427_151737,hour,17,4,0,4,0.0,-270.2711,0,270.2711,0.0,4,0.714149,0.651123,0.348877,30.120401,0.09792171,0.0
bt_20260427_151737,hour,7,20,3,17,0.15,-910.4137,300.7766,1211.1903,0.2483,17,0.697846,0.339984,0.660016,30.549196,1.2072347,-0.6
bt_20260427_151737,hour,8,25,5,20,0.2,-205.9498,835.1028,1041.0526,0.8022,20,0.704997,0.39127,0.60873,36.617283,0.16167271,-0.64
bt_20260427_151737,hour,9,19,9,10,0.4737,1482.2259,1992.7631,510.5372,3.9033,10,0.686039,0.381553,0.618447,33.536354,2.97947149,-0.421053
bt_20260427_151737,session,london,108,26,82,0.2407,-363.2093,4907.066,5270.2753,0.9311,82,0.690817,0.44604,0.55396,32.048852,1.20718998,-0.185185
bt_20260427_151737,session,ny,37,8,29,0.2162,-296.713,1530.1547,1826.8677,0.8376,29,0.673401,0.549765,0.450235,26.587931,0.83648021,-0.054054
bt_20260427_151737,session,off_session,14,4,10,0.2857,534.2728,1094.7859,560.5131,1.9532,10,0.672395,0.511579,0.488421,28.546329,1.19025516,-0.571429
bt_20260427_151737,p_bull_bin,0.55-0.60,2,0,2,0.0,-135.135,0,135.135,0.0,2,0.592,0.591797,0.408203,36.935732,0.00057337,1.0
