run_id,dimension,bucket,trades,wins,losses,win_rate,net_pnl,gross_profit,gross_loss,profit_factor,sl_full,avg_confidence,avg_p_bull,avg_p_bear,avg_adx,avg_atr,avg_ema_stack
bt_20260510_111645,symbol,EURJPY,56,10,46,0.1786,-1762.6283,2841.9785,4604.6068,0.6172,46,0.750835,0.689098,0.310902,34.399696,0.13866368,1.285714
bt_20260510_111645,symbol,EURUSD,32,17,15,0.5312,2584.93,4086.43,1501.5,2.7216,15,0.749157,0.294127,0.705873,40.410868,0.00110057,-1.1875
bt_20260510_111645,symbol,GBPJPY,45,9,36,0.2,-1004.2701,2599.3338,3603.6039,0.7213,36,0.745475,0.79028,0.20972,34.757663,0.13933629,1.644444
bt_20260510_111645,symbol,GBPUSD,10,3,7,0.3,132.6083,833.3083,700.7,1.1893,7,0.767765,0.737024,0.262976,46.687836,0.00108552,1.2
bt_20260510_111645,symbol,USDJPY,59,16,43,0.2712,400.4958,4704.7934,4304.2976,1.093,43,0.742603,0.795672,0.204328,38.123035,0.1059585,1.79661
bt_20260510_111645,symbol,XAUUSD,17,3,14,0.1765,-649.5905,751.8239,1401.4144,0.5365,14,0.773416,0.395554,0.604446,37.228005,2.33146028,-0.588235
bt_20260510_111645,side,buy,163,44,119,0.2699,85.6958,11997.5913,11911.8955,1.0072,119,0.742919,0.834898,0.165102,37.074584,0.18915447,2.0
bt_20260510_111645,side,sell,56,14,42,0.25,-384.1506,3820.0766,4204.2272,0.9086,42,0.769814,0.152055,0.847945,37.312177,0.52027805,-1.964286
bt_20260510_111645,regime,BIAS_DOWN,56,14,42,0.25,-384.1506,3820.0766,4204.2272,0.9086,42,0.769814,0.152055,0.847945,37.312177,0.52027805,-1.964286
bt_20260510_111645,regime,BIAS_UP,163,44,119,0.2699,85.6958,11997.5913,11911.8955,1.0072,119,0.742919,0.834898,0.165102,37.074584,0.18915447,2.0
bt_20260510_111645,confidence_bin,0.60-0.65,38,14,24,0.3684,752.17,3154.5908,2402.4208,1.3131,24,0.633593,0.721768,0.278232,33.525778,0.20441592,1.368421
bt_20260510_111645,confidence_bin,0.65-0.70,39,9,30,0.2308,-989.296,2013.701,3002.997,0.6706,30,0.676286,0.605758,0.394242,37.778631,0.32337991,0.769231
bt_20260510_111645,confidence_bin,0.70-0.75,38,11,27,0.2895,110.1263,2812.8159,2702.6896,1.0407,27,0.721769,0.714712,0.285288,37.55772,0.14494919,1.368421
bt_20260510_111645,confidence_bin,0.75-0.80,39,10,29,0.2564,106.8223,3009.7337,2902.9114,1.0368,29,0.773587,0.653729,0.346271,35.683858,0.24894363,0.974359
bt_20260510_111645,confidence_bin,0.80-0.90,47,10,37,0.2128,-544.7287,3159.0023,3703.731,0.8529,37,0.842651,0.58864,0.41136,37.98285,0.35975011,0.468085
bt_20260510_111645,confidence_bin,0.90-1.00,18,4,14,0.2222,266.4513,1667.8242,1401.3729,1.1901,14,0.919556,0.735063,0.264937,43.401956,0.41461123,1.222222
