run_id,dimension,bucket,trades,wins,losses,win_rate,net_pnl,gross_profit,gross_loss,profit_factor,sl_full,avg_confidence,avg_p_bull,avg_p_bear,avg_adx,avg_atr,avg_ema_stack
bt_20260511_174955,symbol,EURJPY,67,17,50,0.2537,426.1535,5431.1537,5005.0002,1.0851,50,0.800767,0.458992,0.541008,30.266509,0.08452256,0.179104
bt_20260511_174955,symbol,EURUSD,89,21,68,0.236,-1778.5235,5028.2765,6806.8,0.7387,68,0.78955,0.50989,0.49011,30.8085,0.00082761,-0.202247
bt_20260511_174955,symbol,GBPJPY,65,13,52,0.2,-1183.789,4021.4059,5205.1949,0.7726,52,0.804462,0.552243,0.447757,31.75478,0.14165526,0.4
bt_20260511_174955,symbol,GBPUSD,94,17,77,0.1809,-2742.3951,4965.3049,7707.7,0.6442,77,0.793725,0.507888,0.492112,31.295733,0.00107836,0.148936
bt_20260511_174955,symbol,USDJPY,91,14,77,0.1538,-3739.7946,3967.908,7707.7026,0.5148,77,0.79264,0.523539,0.476461,32.280823,0.07452955,0.197802
bt_20260511_174955,symbol,XAUUSD,57,13,44,0.2281,-984.4922,3420.038,4404.5302,0.7765,44,0.79693,0.58138,0.41862,33.690841,2.14243957,0.350877
bt_20260511_174955,side,buy,249,51,198,0.2048,-5094.1304,14725.6919,19819.8223,0.743,198,0.791756,0.801923,0.198077,32.036252,0.34657455,1.349398
bt_20260511_174955,side,sell,214,44,170,0.2056,-4908.7105,12108.3951,17017.1056,0.7115,170,0.800138,0.19099,0.80901,31.105506,0.26939163,-1.233645
bt_20260511_174955,regime,BIAS_DOWN,62,11,51,0.1774,-1894.4937,3210.6268,5105.1205,0.6289,51,0.800233,0.189413,0.810587,32.694808,0.2092647,-1.806452
bt_20260511_174955,regime,BIAS_NEUTRAL,373,78,295,0.2091,-7555.9466,21973.6683,29529.6149,0.7441,295,0.795943,0.553545,0.446455,31.600239,0.3290308,0.343164
bt_20260511_174955,regime,BIAS_UP,28,6,22,0.2143,-552.4006,1649.7919,2202.1925,0.7492,22,0.781265,0.797677,0.202323,29.272777,0.29442749,2.0
