run_id,source_split,timestamp,exit_timestamp,symbol,side,directional_group,regime,confidence,confidence_bin,session_hour,session,p_bull,p_bull_bin,p_bear,p_bear_bin,adx,adx_bin,atr,atr_entry_pct,atr_entry_pct_bin,ema_stack,same_timestamp_entries,same_timestamp_group_entries,pm_open_positions_seen,exit_reason,pnl,realized_rr
bt_20260501_094729,test,2023-08-08T10:45:00+00:00,2023-08-08T13:30:00+00:00,EURUSD,sell,usd_short_sell,BIAS_DOWN,0.788,0.75-0.80,10,london,0.2120361328125,<0.50,0.7879638671875,0.75-0.80,31.96217918395996,30-40,0.0009764617425389588,0.0008922747295328087,0.05-0.10%,-2,1,1,0,sl_full,-100.1,-1.00099999998999
bt_20260501_094729,test,2023-08-18T09:00:00+00:00,2023-08-21T05:00:00+00:00,GBPJPY,sell,gbp_cross_sell,BIAS_DOWN,0.763,0.75-0.80,9,london,0.2366943359375,<0.50,0.7633056640625,0.75-0.80,22.104766845703125,20-30,0.19190073013305664,0.0010368641804893715,0.10-0.20%,-2,1,1,0,sl_full,-100.0995,-1.00099999998999
bt_20260501_094729,test,2023-08-30T11:15:00+00:00,2023-08-30T12:45:00+00:00,EURJPY,sell,eur_cross_sell,BIAS_DOWN,0.701,0.70-0.75,11,london,0.29931640625,<0.50,0.70068359375,0.70-0.75,15.386959075927734,<20,0.14254212379455566,0.0008943644334983171,0.05-0.10%,2,1,1,0,sl_full,-100.1004,-1.00099999998999
bt_20260501_094729,test,2023-08-30T11:30:00+00:00,2023-08-30T13:30:00+00:00,EURJPY,sell,eur_cross_sell,BIAS_DOWN,0.6350350326894847,0.60-0.65,11,london,0.284423828125,<0.50,0.715576171875,0.70-0.75,15.183753967285156,<20,0.13646984100341797,0.0008561356766117894,0.05-0.10%,2,1,1,1,sl_full,-100.1002,-1.0009999999899901
bt_20260501_094729,test,2023-09-01T09:45:00+00:00,2023-09-04T03:00:00+00:00,GBPJPY,sell,gbp_cross_sell,BIAS_DOWN,0.757,0.75-0.80,9,london,0.243408203125,<0.50,0.756591796875,0.75-0.80,36.880924224853516,30-40,0.21077319979667664,0.001144609718919339,0.10-0.20%,-2,1,1,0,sl_full,-100.1002,-1.0009999999899901
bt_20260501_094729,test,2023-09-05T08:45:00+00:00,2023-09-07T10:45:00+00:00,EURUSD,sell,usd_short_sell,BIAS_DOWN,0.807,0.80-0.90,8,london,0.19287109375,<0.50,0.80712890625,0.80-0.90,68.58193969726562,>=60,0.0010767885250970721,0.0010024330533638113,0.10-0.20%,-2,1,1,0,sl_full,-100.1,-1.00099999998999
bt_20260501_094729,test,2023-09-06T07:00:00+00:00,2023-09-07T03:15:00+00:00,GBPJPY,sell,gbp_cross_sell,BIAS_DOWN,0.717,0.70-0.75,7,london,0.283203125,<0.50,0.716796875,0.70-0.75,24.488494873046875,20-30,0.17241281270980835,0.0009316943427401009,0.05-0.10%,0,1,1,1,tp2,323.0765,3.230788254918478
bt_20260501_094729,test,2023-09-06T07:30:00+00:00,2023-09-07T03:00:00+00:00,GBPJPY,sell,gbp_cross_sell,BIAS_DOWN,0.6563211231706966,0.65-0.70,7,london,0.26025390625,<0.50,0.73974609375,0.70-0.75,18.64105224609375,<20,0.1622389554977417,0.0008767494381922777,0.05-0.10%,0,1,1,2,tp2,290.6113,2.9060731427402198
bt_20260501_094729,test,2023-09-06T07:45:00+00:00,2023-09-06T09:45:00+00:00,GBPJPY,sell,gbp_cross_sell,BIAS_DOWN,0.6371685674639084,0.60-0.65,7,london,0.1904296875,<0.50,0.8095703125,0.80-0.90,18.53750991821289,<20,0.15740710496902466,0.0008502473052996691,0.05-0.10%,0,1,1,3,be_or_trail,211.3429,2.1134115948101244
bt_20260501_094729,test,2023-09-07T08:45:00+00:00,2023-09-07T11:30:00+00:00,GBPJPY,sell,gbp_cross_sell,BIAS_DOWN,0.725,0.70-0.75,8,london,0.275146484375,<0.50,0.724853515625,0.70-0.75,30.72892189025879,30-40,0.1735667884349823,0.0009458768352219764,0.05-0.10%,-2,1,1,1,sl_full,-100.1013,-1.0009999999899901
bt_20260501_094729,test,2023-09-07T11:30:00+00:00,2023-09-07T23:00:00+00:00,GBPJPY,sell,gbp_cross_sell,BIAS_DOWN,0.6935717815128172,0.65-0.70,11,london,0.2178955078125,<0.50,0.7821044921875,0.75-0.80,21.11937141418457,20-30,0.168481707572937,0.0009170457397288095,0.05-0.10%,-2,1,1,0,sl_full,-100.0989,-1.00099999998999
bt_20260501_094729,test,2023-09-13T10:30:00+00:00,2023-09-15T12:30:00+00:00,USDCHF,buy,usd_long_buy,BIAS_UP,0.856,0.80-0.90,10,london,0.85595703125,0.80-0.90,0.14404296875,<0.50,33.106727600097656,30-40,0.0011132790241390467,0.001246828020211971,0.10-0.20%,2,1,1,0,sl_full,-100.1,-1.00099999998999
bt_20260501_094729,test,2023-09-13T11:00:00+00:00,2023-09-15T12:45:00+00:00,USDCHF,buy,usd_long_buy,BIAS_UP,0.7875853478048358,0.75-0.80,11,london,0.88818359375,0.80-0.90,0.11181640625,<0.50,27.91067886352539,20-30,0.0010097073391079903,0.001131441380072781,0.10-0.20%,2,1,1,1,time_exit,262.2345,2.622345151881973
bt_20260501_094729,test,2023-09-13T11:45:00+00:00,2023-09-15T10:00:00+00:00,USDCHF,buy,usd_long_buy,BIAS_UP,0.7118982142652309,0.70-0.75,11,london,0.9052734375,0.90-1.00,0.0947265625,<0.50,22.82293128967285,20-30,0.0008559843408875167,0.0009588841128003476,0.05-0.10%,2,1,1,2,be_or_trail,224.0884,2.2408842436690124
bt_20260501_094729,test,2023-09-14T13:30:00+00:00,2023-09-15T00:00:00+00:00,EURUSD,sell,usd_short_sell,BIAS_DOWN,0.719,0.70-0.75,13,ny,0.280517578125,<0.50,0.719482421875,0.70-0.75,67.96552276611328,>=60,0.0009693294996395707,0.0009116091435005466,0.05-0.10%,-2,1,1,3,sl_full,-100.1,-1.00099999998999
bt_20260501_094729,test,2023-09-18T09:30:00+00:00,2023-09-18T11:45:00+00:00,XAUUSD,sell,risk_off_sell,BIAS_DOWN,0.792,0.75-0.80,9,london,0.20751953125,<0.50,0.79248046875,0.75-0.80,19.71075439453125,<20,1.9618940353393555,0.001019192261291844,0.10-0.20%,2,1,1,0,sl_full,-100.1085,-1.0009999999899908
bt_20260501_094729,test,2023-09-20T14:00:00+00:00,2023-09-20T15:15:00+00:00,AUDUSD,buy,usd_short_buy,BIAS_UP,0.83,0.80-0.90,14,ny,0.82958984375,0.80-0.90,0.17041015625,<0.50,40.25674819946289,40-60,0.0009377723326906562,0.0014478967709168527,0.10-0.20%,2,1,1,0,sl_full,-100.1,-1.00099999998999
