run_id,dimension,bucket,trades,wins,losses,win_rate,net_pnl,gross_profit,gross_loss,profit_factor,sl_full,avg_confidence,avg_p_bull,avg_p_bear,avg_adx,avg_atr,avg_ema_stack
bt_20260511_141124,symbol,EURJPY,18,3,15,0.1667,-753.36,748.1384,1501.4984,0.4983,15,0.768915,0.499105,0.500895,30.553183,0.12448919,0.333333
bt_20260511_141124,symbol,EURUSD,23,5,18,0.2174,-457.2622,1344.5378,1801.8,0.7462,18,0.74609,0.54031,0.45969,28.876616,0.00092263,0.521739
bt_20260511_141124,symbol,GBPJPY,25,4,21,0.16,-897.5879,1204.5134,2102.1013,0.573,21,0.776789,0.542444,0.457556,31.047966,0.19285155,0.48
bt_20260511_141124,symbol,GBPUSD,24,5,19,0.2083,-368.8654,1533.0346,1901.9,0.8061,19,0.773199,0.432322,0.567678,31.082486,0.00118142,-0.25
bt_20260511_141124,symbol,USDJPY,41,15,26,0.3659,1201.5479,3804.1449,2602.597,1.4617,26,0.73966,0.56217,0.43783,31.430766,0.11292735,0.487805
bt_20260511_141124,symbol,XAUUSD,24,8,16,0.3333,603.094,2204.6972,1601.6032,1.3766,16,0.739093,0.511937,0.488063,32.449526,2.67753322,0.0
bt_20260511_141124,side,buy,83,22,61,0.2651,9.751,6115.7822,6106.0312,1.0016,61,0.76056,0.772461,0.227539,30.472029,0.46974194,1.614458
bt_20260511_141124,side,sell,72,18,54,0.25,-682.1846,4723.2841,5405.4687,0.8738,54,0.748817,0.230125,0.769875,31.591249,0.51408203,-1.25
bt_20260511_141124,regime,BIAS_NEUTRAL,155,40,115,0.2581,-672.4336,10839.0663,11511.4999,0.9416,115,0.755105,0.520537,0.479463,30.991925,0.49033863,0.283871
bt_20260511_141124,confidence_bin,0.60-0.65,4,1,3,0.25,-14.8325,285.4549,300.2874,0.9506,3,0.634074,0.479706,0.520294,28.520179,0.95559475,0.0
bt_20260511_141124,confidence_bin,0.65-0.70,27,8,19,0.2963,-132.0204,1769.8853,1901.9057,0.9306,19,0.678701,0.50562,0.49438,29.708865,0.49130521,0.37037
bt_20260511_141124,confidence_bin,0.70-0.75,47,11,36,0.234,-705.5039,2898.0991,3603.603,0.8042,36,0.72696,0.514828,0.485172,33.106364,0.44646524,0.085106
bt_20260511_141124,confidence_bin,0.75-0.80,39,11,28,0.2821,324.5694,3127.3703,2802.8009,1.1158,28,0.776921,0.459443,0.540557,29.081782,0.47840255,-0.051282
bt_20260511_141124,confidence_bin,0.80-0.90,37,9,28,0.2432,-44.5466,2758.2567,2802.8033,0.9841,28,0.832189,0.619461,0.380539,31.641911,0.51761946,0.810811
bt_20260511_141124,confidence_bin,0.90-1.00,1,0,1,0.0,-100.0996,0,100.0996,0.0,1,0.922,0.077515,0.922485,26.588947,0.12138213,2.0
bt_20260511_141124,hour,10,11,0,11,0.0,-1101.1324,0,1101.1324,0.0,11,0.74422,0.340554,0.659446,29.048418,0.52777531,-0.545455
bt_20260511_141124,hour,11,10,1,9,0.1,-528.9401,371.9897,900.9298,0.4129,9,0.7993,0.688525,0.311475,34.167727,1.34757804,1.2
bt_20260511_141124,hour,12,4,0,4,0.0,-400.3995,0,400.3995,0.0,4,0.756098,0.565033,0.434967,29.015862,0.11077368,2.0
bt_20260511_141124,hour,13,3,0,3,0.0,-300.3005,0,300.3005,0.0,3,0.704667,0.29541,0.70459,38.069169,0.09628202,-0.666667
bt_20260511_141124,hour,14,5,2,3,0.4,161.3916,461.6916,300.3,1.5374,3,0.7302,0.564697,0.435303,32.306215,0.12427724,1.2
bt_20260511_141124,hour,15,8,2,6,0.25,-149.0083,451.5998,600.6081,0.7519,6,0.741005,0.450333,0.549667,29.310805,0.69159431,-0.5
bt_20260511_141124,hour,16,4,2,2,0.5,362.0438,562.2431,200.1993,2.8084,2,0.73931,0.356232,0.643768,24.458851,2.2165167,-1.0
bt_20260511_141124,hour,17,5,1,4,0.2,-15.7863,384.6132,400.3995,0.9606,4,0.750336,0.371326,0.628674,35.515846,0.11704783,-0.4
bt_20260511_141124,hour,18,6,0,6,0.0,-600.5985,0,600.5985,0.0,6,0.742,0.669759,0.330241,24.633629,0.05071516,0.0
bt_20260511_141124,hour,19,11,3,8,0.2727,147.5874,948.3739,800.7865,1.1843,8,0.72495,0.568393,0.431607,32.663776,0.41370264,1.090909
bt_20260511_141124,hour,2,17,7,10,0.4118,659.6486,1660.6489,1001.0003,1.659,10,0.740387,0.433622,0.566378,29.172483,0.04658451,0.235294
bt_20260511_141124,hour,3,10,4,6,0.4,525.3877,1125.9908,600.6031,1.8748,6,0.770493,0.502942,0.497058,33.833532,0.09455564,0.2
bt_20260511_141124,hour,4,11,2,9,0.1818,-365.3674,535.534,900.9014,0.5944,9,0.778562,0.579756,0.420244,28.562495,0.07216955,0.545455
bt_20260511_141124,hour,5,9,4,5,0.4444,637.129,1137.6296,500.5006,2.273,5,0.747683,0.475762,0.524238,33.883553,0.04449809,-0.444444
bt_20260511_141124,hour,6,11,3,8,0.2727,-131.8241,668.9463,800.7704,0.8354,8,0.746062,0.571267,0.428733,34.968542,1.00071666,0.0
bt_20260511_141124,hour,7,9,2,7,0.2222,-284.5443,416.1554,700.6997,0.5939,7,0.749201,0.406196,0.593804,27.999965,0.3570892,-0.666667
bt_20260511_141124,hour,8,11,5,6,0.4545,895.3852,1495.9833,600.5981,2.4908,6,0.79749,0.752641,0.247359,29.875681,0.85496085,1.272727
