run_id,source_split,timestamp,exit_timestamp,symbol,side,directional_group,regime,confidence,confidence_bin,session_hour,session,p_bull,p_bull_bin,p_bear,p_bear_bin,adx,adx_bin,atr,atr_entry_pct,atr_entry_pct_bin,ema_stack,same_timestamp_entries,same_timestamp_group_entries,pm_open_positions_seen,exit_reason,pnl,realized_rr
bt_20260511_174955,train,2016-01-07T08:00:00+00:00,2016-01-08T08:30:00+00:00,GBPUSD,buy,usd_short_buy,BIAS_NEUTRAL,0.685,0.65-0.70,8,london,0.6845703125,0.65-0.70,0.3154296875,<0.50,34.15522003173828,30-40,0.0015945102786645293,0.001093499449080444,0.10-0.20%,-2,1,1,0,sl_full,-100.1,-1.00099999998999
bt_20260511_174955,train,2016-01-18T08:15:00+00:00,2016-01-18T10:45:00+00:00,GBPUSD,sell,usd_short_sell,BIAS_DOWN,0.785,0.75-0.80,8,london,0.21533203125,<0.50,0.78466796875,0.75-0.80,18.349000930786133,<20,0.001377138658426702,0.0009649477273997256,0.05-0.10%,-2,1,1,0,sl_full,-100.1,-1.00099999998999
bt_20260511_174955,train,2016-01-22T15:45:00+00:00,2016-01-25T00:00:00+00:00,USDJPY,buy,usd_long_buy,BIAS_NEUTRAL,0.846,0.80-0.90,15,ny,0.84619140625,0.80-0.90,0.15380859375,<0.50,43.79065704345703,40-60,0.0761285051703453,0.0006405008922205832,0.05-0.10%,2,1,1,0,sl_full,-100.1,-1.0009999999899901
bt_20260511_174955,train,2016-01-25T14:00:00+00:00,2016-01-26T01:30:00+00:00,XAUUSD,buy,risk_off_buy,BIAS_NEUTRAL,0.799,0.75-0.80,14,ny,0.798828125,0.75-0.80,0.201171875,<0.50,22.799354553222656,20-30,1.1040204763412476,0.0009984981413453302,0.05-0.10%,2,1,1,0,be_or_trail,296.2457,2.962237905589316
bt_20260511_174955,train,2016-01-25T15:45:00+00:00,2016-01-26T03:00:00+00:00,XAUUSD,buy,risk_off_buy,BIAS_NEUTRAL,0.7902461091149873,0.75-0.80,15,ny,0.89111328125,0.80-0.90,0.10888671875,<0.50,26.301748275756836,20-30,1.0728397369384766,0.0009675929497934449,0.05-0.10%,2,1,1,1,be_or_trail,271.6858,2.7168980531391758
bt_20260511_174955,train,2016-02-08T03:45:00+00:00,2016-02-08T08:45:00+00:00,GBPUSD,sell,usd_short_sell,BIAS_NEUTRAL,0.817,0.80-0.90,3,asian,0.182861328125,<0.50,0.817138671875,0.80-0.90,31.238889694213867,30-40,0.0017847833223640919,0.001231700520595768,0.10-0.20%,0,1,1,0,be_or_trail,314.6118,3.146118313079151
bt_20260511_174955,train,2016-02-11T03:15:00+00:00,2016-02-11T07:15:00+00:00,USDJPY,sell,usd_long_sell,BIAS_DOWN,0.768,0.75-0.80,3,asian,0.2322998046875,<0.50,0.7677001953125,0.75-0.80,38.47311782836914,30-40,0.29784488677978516,0.0026610968848146455,0.20-0.50%,-2,1,1,0,sl_full,-100.1008,-1.0009999999899901
bt_20260511_174955,train,2016-02-23T02:30:00+00:00,2016-02-24T07:45:00+00:00,EURJPY,sell,eur_cross_sell,BIAS_DOWN,0.819,0.80-0.90,2,asian,0.1810302734375,<0.50,0.8189697265625,0.80-0.90,27.535131454467773,20-30,0.1385880708694458,0.001120643798401936,0.10-0.20%,-2,1,1,0,be_or_trail,371.5689,3.715726223028113
bt_20260511_174955,train,2016-02-23T10:15:00+00:00,2016-02-24T10:45:00+00:00,USDJPY,sell,usd_long_sell,BIAS_DOWN,0.917,0.90-1.00,10,london,0.08331298828125,<0.50,0.91668701171875,0.90-1.00,28.72850799560547,20-30,0.1404639184474945,0.001253016919801505,0.10-0.20%,-2,1,1,1,be_or_trail,379.113,3.791154193326758
bt_20260511_174955,train,2016-02-24T03:00:00+00:00,2016-02-24T10:45:00+00:00,GBPJPY,sell,gbp_cross_sell,BIAS_DOWN,0.859,0.80-0.90,3,asian,0.141357421875,<0.50,0.858642578125,0.80-0.90,44.544925689697266,40-60,0.292266309261322,0.0018658631387543118,0.10-0.20%,-2,1,1,2,be_or_trail,335.8811,3.358758356466955
