run_id,timestamp,exit_timestamp,trader,symbol,side,size,entry,stop_loss,take_profit,rr_ratio,confidence,pnl,commission,exit_reason,source,source_split,bt_start,bt_end,split_summary_hash,correlation_id
bt_20260510_094113,2017-01-17T07:45:00+00:00,2017-01-18T15:00:00+00:00,ml_trader,XAUUSD,buy,20.99,1211.31216,1206.547582,1230.370475,4.0,0.913,-100.2086,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000071
bt_20260510_094113,2017-02-08T13:00:00+00:00,2017-02-08T13:15:00+00:00,ml_trader,XAUUSD,buy,30.5,1241.218165,1237.938991,1253.383898,3.71,0.871,-100.2149,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000072
bt_20260510_094113,2017-03-10T07:45:00+00:00,2017-03-10T08:15:00+00:00,ml_trader,XAUUSD,sell,48.67,1196.93061,1198.985054,1191.036411,2.87,0.779,-100.1899,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000073
bt_20260510_094113,2017-03-21T15:15:00+00:00,2017-03-21T20:45:00+00:00,ml_trader,EURUSD,buy,72595.89,1.081296,1.079919,1.084774,2.52,0.724,-100.2001,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000074
bt_20260510_094113,2017-03-27T07:30:00+00:00,2017-03-27T10:00:00+00:00,ml_trader,XAUUSD,buy,57.51,1258.18164,1256.442701,1262.833301,2.67,0.748,-100.2065,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000075
bt_20260510_094113,2017-03-27T08:00:00+00:00,2017-03-27T10:00:00+00:00,ml_trader,GBPUSD,buy,62534.91,1.260452,1.258853,1.26465,2.62,0.74,-100.2001,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000076
bt_20260510_094113,2017-03-27T08:15:00+00:00,2017-03-27T09:45:00+00:00,ml_trader,EURUSD,buy,74947.92,1.089618,1.088284,1.092859,2.43,0.7,-100.2001,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000077
bt_20260510_094113,2017-03-27T08:15:00+00:00,2017-03-27T09:45:00+00:00,ml_trader,GBPUSD,buy,59324.79,1.261142,1.259457,1.264979,2.28,0.657,-100.2001,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000078
bt_20260510_094113,2017-03-27T09:45:00+00:00,2017-03-27T10:15:00+00:00,ml_trader,GBPUSD,buy,57141.18,1.259342,1.257592,1.263503,2.38,0.686,-100.2001,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000079
bt_20260510_094113,2017-03-27T10:30:00+00:00,2017-03-27T16:45:00+00:00,ml_trader,GBPUSD,buy,50599.31,1.257872,1.255895,1.262219,2.2,0.62,-100.2001,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000080
bt_20260510_094113,2017-04-19T09:15:00+00:00,2017-04-19T10:15:00+00:00,ml_trader,GBPUSD,buy,44187.04,1.282876,1.280613,1.290888,3.54,0.854,-100.2001,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000081
bt_20260510_094113,2017-04-19T09:30:00+00:00,2017-04-19T10:15:00+00:00,ml_trader,GBPUSD,buy,45923.79,1.282667,1.280489,1.288777,2.81,0.769,-100.2001,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000082
bt_20260510_094113,2017-04-19T09:45:00+00:00,2017-04-19T11:30:00+00:00,ml_trader,GBPUSD,buy,43719.7,1.282246,1.279959,1.287693,2.38,0.687,-100.2001,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000083
bt_20260510_094113,2017-04-25T14:15:00+00:00,2017-04-26T04:30:00+00:00,ml_trader,GBPJPY,buy,396.23,142.622513,142.370135,143.363999,2.94,0.79,-100.1998,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000084
bt_20260510_094113,2017-04-25T16:00:00+00:00,2017-04-25T16:45:00+00:00,ml_trader,EURUSD,buy,87119.32,1.093899,1.092751,1.096927,2.64,0.742,-100.2001,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000085
bt_20260510_094113,2017-05-02T08:00:00+00:00,2017-05-02T09:30:00+00:00,ml_trader,USDJPY,buy,927.95,112.259447,112.151683,112.567868,2.86,0.778,-100.1999,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000086
bt_20260510_094113,2017-05-02T08:45:00+00:00,2017-05-02T09:30:00+00:00,ml_trader,USDJPY,buy,869.77,112.256448,112.141476,112.528703,2.37,0.683,-100.1997,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000087
bt_20260510_094113,2017-05-02T09:00:00+00:00,2017-05-02T09:15:00+00:00,ml_trader,EURJPY,buy,635.99,122.502492,122.345257,123.010361,3.23,0.823,-100.2,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000088
bt_20260510_094113,2017-05-02T09:15:00+00:00,2017-05-02T10:00:00+00:00,ml_trader,EURJPY,buy,579.65,122.405473,122.232956,122.88576,2.78,0.765,-100.1996,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000089
bt_20260510_094113,2017-05-02T09:30:00+00:00,2017-05-02T10:00:00+00:00,ml_trader,EURJPY,buy,576.81,122.346463,122.173097,122.756821,2.37,0.683,-100.1996,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000090
bt_20260510_094113,2017-05-03T13:30:00+00:00,2017-05-03T14:00:00+00:00,ml_trader,XAUUSD,sell,41.71,1247.710369,1250.107897,1238.120258,4.0,0.952,-100.201,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000091
bt_20260510_094113,2017-05-03T13:45:00+00:00,2017-05-03T14:00:00+00:00,ml_trader,XAUUSD,sell,38.12,1248.800239,1251.423593,1239.74442,3.45,0.845,-100.2024,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000092
bt_20260510_094113,2017-05-03T14:00:00+00:00,2017-05-04T08:15:00+00:00,ml_trader,XAUUSD,sell,23.69,1246.520666,1250.741758,1236.314064,2.42,0.697,311.9879,0.3123,tp2,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000093
bt_20260510_094113,2017-05-03T16:45:00+00:00,2017-05-03T17:15:00+00:00,ml_trader,USDJPY,buy,789.08,112.757548,112.630817,113.2594,3.96,0.896,-100.2005,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000094
bt_20260510_094113,2017-05-04T09:15:00+00:00,2017-05-04T09:45:00+00:00,ml_trader,USDJPY,buy,616.54,112.949587,112.787393,113.339827,2.41,0.694,-100.1993,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000095
bt_20260510_094113,2017-05-04T09:30:00+00:00,2017-05-04T09:45:00+00:00,ml_trader,USDJPY,buy,609.1,112.931578,112.767402,113.295721,2.22,0.631,-100.1998,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000096
bt_20260510_094113,2017-05-04T12:00:00+00:00,2017-05-04T13:30:00+00:00,ml_trader,EURJPY,buy,441.5,123.570707,123.344205,124.148287,2.55,0.728,-100.2007,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000097
bt_20260510_094113,2017-05-04T12:15:00+00:00,2017-05-05T05:30:00+00:00,ml_trader,XAUUSD,sell,22.96,1230.823732,1235.179716,1221.231856,2.2,0.621,-100.2135,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000098
bt_20260510_094113,2017-05-09T07:15:00+00:00,2017-05-10T03:30:00+00:00,ml_trader,GBPJPY,buy,444.78,147.051408,146.826576,147.950735,4.0,0.931,376.9738,0.3774,be_or_trail,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000099
bt_20260510_094113,2017-05-09T07:30:00+00:00,2017-05-10T03:30:00+00:00,ml_trader,GBPJPY,buy,446.06,147.096415,146.872231,147.812682,3.19,0.82,327.4407,0.3278,be_or_trail,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000100
bt_20260510_094113,2017-05-09T08:00:00+00:00,2017-05-09T15:30:00+00:00,ml_trader,USDJPY,buy,754.14,113.939783,113.807182,114.250468,2.34,0.676,208.8865,0.2091,be_or_trail,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000101
bt_20260510_094113,2017-05-09T11:00:00+00:00,2017-05-09T15:30:00+00:00,ml_trader,USDJPY,buy,630.34,114.167826,114.009182,114.522711,2.24,0.642,-100.1994,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000102
bt_20260510_094113,2017-05-09T12:30:00+00:00,2017-05-09T15:30:00+00:00,ml_trader,XAUUSD,sell,32.6,1215.896787,1218.963909,1203.628298,4.0,0.907,-100.1883,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000103
bt_20260510_094113,2017-05-09T13:00:00+00:00,2017-05-09T13:30:00+00:00,ml_trader,GBPJPY,buy,491.33,147.862559,147.659029,148.407206,2.68,0.748,-100.2006,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000104
bt_20260510_094113,2017-05-09T13:00:00+00:00,2017-05-09T15:30:00+00:00,ml_trader,XAUUSD,sell,30.47,1214.607006,1217.888545,1205.435103,2.79,0.767,-100.1886,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000105
bt_20260510_094113,2017-05-09T14:45:00+00:00,2017-05-09T15:30:00+00:00,ml_trader,GBPJPY,buy,598.8,147.717541,147.550541,148.095462,2.26,0.654,-100.1996,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000106
bt_20260510_094113,2017-05-19T13:15:00+00:00,2017-05-22T00:30:00+00:00,ml_trader,EURUSD,buy,86147.73,1.120104,1.118943,1.123842,3.22,0.822,-100.2001,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000107
bt_20260510_094113,2017-05-22T13:00:00+00:00,2017-05-23T04:00:00+00:00,ml_trader,XAUUSD,buy,46.06,1260.82206,1258.650971,1269.506419,4.0,0.903,-100.2005,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000108
bt_20260510_094113,2017-06-06T09:15:00+00:00,2017-06-06T10:15:00+00:00,ml_trader,XAUUSD,buy,33.7,1293.928778,1290.96169,1300.827258,2.33,0.671,-100.191,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000109
bt_20260510_094113,2017-06-06T10:00:00+00:00,2017-06-07T06:30:00+00:00,ml_trader,XAUUSD,buy,28.48,1291.43829,1287.927238,1299.928013,2.42,0.697,-100.1949,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000110
bt_20260510_094113,2017-06-06T11:45:00+00:00,2017-06-06T14:45:00+00:00,ml_trader,XAUUSD,buy,28.37,1293.988726,1290.463944,1302.363609,2.38,0.685,-100.1982,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000111
bt_20260510_094113,2017-06-06T13:15:00+00:00,2017-06-06T14:30:00+00:00,ml_trader,XAUUSD,buy,33.11,1294.868907,1291.848423,1301.598545,2.23,0.637,-100.2083,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000112
bt_20260510_094113,2017-06-19T16:15:00+00:00,2017-06-19T21:15:00+00:00,ml_trader,XAUUSD,sell,47.5,1243.091298,1245.19643,1236.333823,3.21,0.821,-100.1939,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000113
bt_20260510_094113,2017-06-19T16:30:00+00:00,2017-06-19T21:15:00+00:00,ml_trader,XAUUSD,sell,50.91,1243.271316,1245.235622,1237.944116,2.71,0.754,-100.2029,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000114
bt_20260510_094113,2017-07-07T07:00:00+00:00,2017-07-07T10:15:00+00:00,ml_trader,EURJPY,buy,570.28,129.767953,129.5926,130.469365,4.0,0.93,-100.2004,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000115
bt_20260510_094113,2017-07-07T07:15:00+00:00,2017-07-07T08:30:00+00:00,ml_trader,EURJPY,buy,566.75,129.827962,129.651518,130.391702,3.19,0.82,-100.1999,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000116
bt_20260510_094113,2017-07-07T07:30:00+00:00,2017-07-07T08:15:00+00:00,ml_trader,EURJPY,buy,591.75,129.873977,129.704988,130.294929,2.49,0.717,-100.1994,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000117
bt_20260510_094113,2017-07-07T07:45:00+00:00,2017-07-07T08:30:00+00:00,ml_trader,EURJPY,buy,591.35,129.79196,129.622856,130.168215,2.23,0.635,-100.1994,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000118
bt_20260510_094113,2017-07-21T07:15:00+00:00,2017-07-21T15:45:00+00:00,ml_trader,XAUUSD,buy,52.32,1247.31936,1245.407993,1253.028613,2.99,0.798,328.7843,0.3291,be_or_trail,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000119
bt_20260510_094113,2017-08-15T08:30:00+00:00,2017-08-16T04:30:00+00:00,ml_trader,GBPUSD,sell,44880.35,1.285733,1.287961,1.27682,4.0,0.91,-100.2001,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000120
bt_20260510_094113,2017-08-15T08:45:00+00:00,2017-08-15T09:30:00+00:00,ml_trader,GBPUSD,sell,43044.57,1.284833,1.287156,1.277928,2.97,0.796,-100.2001,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000121
bt_20260510_094113,2017-08-15T13:00:00+00:00,2017-08-16T04:30:00+00:00,ml_trader,GBPUSD,sell,67457.11,1.286343,1.287825,1.282603,2.52,0.724,-100.2001,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000122
bt_20260510_094113,2017-08-15T13:15:00+00:00,2017-08-16T04:30:00+00:00,ml_trader,GBPUSD,sell,67334.16,1.286613,1.288098,1.283284,2.24,0.645,-100.2001,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000123
bt_20260510_094113,2017-09-12T17:45:00+00:00,2017-09-13T04:30:00+00:00,ml_trader,GBPUSD,buy,74360.02,1.328986,1.327641,1.333249,3.17,0.817,-100.2001,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000124
bt_20260510_094113,2017-09-21T13:00:00+00:00,2017-09-21T20:30:00+00:00,ml_trader,GBPJPY,buy,345.15,152.735543,152.445815,153.894454,4.0,0.942,-100.1996,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000125
bt_20260510_094113,2017-09-21T13:15:00+00:00,2017-09-21T20:30:00+00:00,ml_trader,GBPJPY,buy,356.91,152.790547,152.510366,153.688245,3.2,0.82,-100.1993,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000126
bt_20260510_094113,2017-09-21T16:00:00+00:00,2017-09-21T17:00:00+00:00,ml_trader,EURJPY,buy,813.5,134.379867,134.256942,134.663949,2.31,0.667,-100.2002,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000127
bt_20260510_094113,2017-09-21T16:15:00+00:00,2017-09-21T16:45:00+00:00,ml_trader,EURJPY,buy,850.92,134.387865,134.270345,134.668737,2.39,0.689,-100.2002,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000128
bt_20260510_094113,2017-10-05T12:30:00+00:00,2017-10-06T07:15:00+00:00,ml_trader,GBPUSD,sell,58495.17,1.313017,1.314727,1.306743,3.67,0.867,345.1541,0.3455,be_or_trail,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000129
bt_20260510_094113,2017-10-05T12:45:00+00:00,2017-10-06T03:15:00+00:00,ml_trader,GBPUSD,sell,59501.4,1.313057,1.314738,1.307881,3.08,0.808,306.2896,0.3066,be_or_trail,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000130
bt_20260510_094113,2017-10-05T13:45:00+00:00,2017-10-06T03:00:00+00:00,ml_trader,GBPUSD,sell,66560.34,1.311688,1.31319,1.307992,2.46,0.709,253.8583,0.2541,be_or_trail,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000131
bt_20260510_094113,2017-12-07T12:45:00+00:00,2017-12-08T09:30:00+00:00,ml_trader,XAUUSD,sell,39.39,1251.519666,1254.058669,1244.362214,2.82,0.771,142.685,0.1428,be_or_trail,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000132
bt_20260510_094113,2017-12-22T16:00:00+00:00,2017-12-26T09:15:00+00:00,ml_trader,XAUUSD,buy,58.87,1274.534885,1272.836154,1280.429484,3.47,0.847,343.9022,0.3442,be_or_trail,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000133
bt_20260510_094113,2017-12-26T15:45:00+00:00,2017-12-27T16:00:00+00:00,ml_trader,XAUUSD,buy,53.45,1282.946479,1281.075609,1287.169034,2.26,0.652,230.3154,0.2305,be_or_trail,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000134
bt_20260510_094113,2017-12-27T13:30:00+00:00,2017-12-28T12:00:00+00:00,ml_trader,XAUUSD,buy,48.33,1287.977515,1285.908502,1293.507985,2.67,0.748,267.077,0.2673,be_or_trail,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000135
bt_20260510_094113,2017-12-27T16:45:00+00:00,2017-12-28T04:30:00+00:00,ml_trader,XAUUSD,buy,61.11,1287.207341,1285.57096,1292.507578,3.24,0.824,306.1145,0.3064,be_or_trail,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000136
bt_20260510_094113,2017-12-28T07:00:00+00:00,2017-12-28T08:00:00+00:00,ml_trader,XAUUSD,buy,64.84,1292.238376,1290.696213,1295.905642,2.38,0.686,-100.194,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000137
bt_20260510_094113,2017-12-29T11:00:00+00:00,2017-12-29T15:45:00+00:00,ml_trader,EURUSD,buy,74471.82,1.20126,1.199917,1.204444,2.37,0.684,-100.2001,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000138
bt_20260510_094113,2017-12-29T12:00:00+00:00,2017-12-29T14:30:00+00:00,ml_trader,EURUSD,buy,72968.07,1.20221,1.20084,1.20533,2.28,0.657,-100.2001,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000139
bt_20260510_094113,2017-12-29T12:00:00+00:00,2017-12-29T13:45:00+00:00,ml_trader,XAUUSD,buy,36.22,1305.210941,1302.449784,1311.481529,2.27,0.656,-100.2092,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000140
bt_20260510_094113,2017-12-29T12:15:00+00:00,2017-12-29T13:45:00+00:00,ml_trader,XAUUSD,buy,37.71,1305.120957,1302.469174,1311.501149,2.41,0.694,-100.1989,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000141
bt_20260510_094113,2017-12-29T13:00:00+00:00,2017-12-29T13:45:00+00:00,ml_trader,XAUUSD,buy,38.33,1307.501438,1304.892727,1313.485821,2.29,0.662,-100.192,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000142
bt_20260510_094113,2018-01-02T14:15:00+00:00,2018-01-03T04:45:00+00:00,ml_trader,GBPUSD,buy,76927.55,1.359532,1.358232,1.36442,3.76,0.876,-100.2001,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000143
bt_20260510_094113,2018-01-24T17:30:00+00:00,2018-01-24T18:15:00+00:00,ml_trader,EURUSD,buy,79772.26,1.240568,1.239314,1.244918,3.47,0.847,-100.2001,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000144
bt_20260510_094113,2018-04-13T07:00:00+00:00,2018-04-13T07:30:00+00:00,ml_trader,GBPJPY,buy,446.39,153.698733,153.474714,154.319042,2.77,0.763,-100.2001,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000145
bt_20260510_094113,2018-04-13T07:15:00+00:00,2018-04-13T10:15:00+00:00,ml_trader,GBPJPY,buy,419.09,153.515698,153.277086,154.058777,2.28,0.657,-100.1997,0.1001,sl_full,backtest_train,train,2016-01-04,2023-08-04,2886f4ec73486b28db23f14b1be5e8c9e51f8272018bea56d83ba240088dfbb0,bt_20260510_094113_000146
