run_id,dimension,bucket,trades,wins,losses,win_rate,net_pnl,gross_profit,gross_loss,profit_factor,sl_full,avg_confidence,avg_p_bull,avg_p_bear,avg_adx,avg_atr,avg_ema_stack
bt_20260511_143554,symbol,EURJPY,33,12,21,0.3636,1228.1354,3330.2338,2102.0984,1.5842,21,0.782576,0.512373,0.487627,29.311505,0.13119159,-0.30303
bt_20260511_143554,symbol,EURUSD,31,3,28,0.0968,-1778.6249,1024.1751,2802.8,0.3654,28,0.771328,0.566678,0.433322,33.10612,0.00057031,0.580645
bt_20260511_143554,symbol,GBPJPY,32,13,19,0.4062,2070.8023,3972.7048,1901.9025,2.0888,19,0.763614,0.474222,0.525778,31.495975,0.17255377,-0.375
bt_20260511_143554,symbol,GBPUSD,27,5,22,0.1852,-724.0572,1478.1428,2202.2,0.6712,22,0.770329,0.493919,0.506081,28.717842,0.00083053,0.074074
bt_20260511_143554,symbol,USDJPY,33,7,26,0.2121,-606.9225,1995.6732,2602.5957,0.7668,26,0.755532,0.567832,0.432168,29.638703,0.11629043,0.484848
bt_20260511_143554,symbol,XAUUSD,13,2,11,0.1538,-473.4649,627.5402,1101.0051,0.57,11,0.758,0.582346,0.417654,27.003694,2.83614889,0.153846
bt_20260511_143554,side,buy,93,20,73,0.2151,-1219.2446,6087.9298,7307.1744,0.8331,73,0.769169,0.774965,0.225035,29.900748,0.34800018,1.376344
bt_20260511_143554,side,sell,76,22,54,0.2895,935.1128,6340.5401,5405.4273,1.173,54,0.766112,0.226624,0.773376,30.594447,0.2399296,-1.473684
bt_20260511_143554,regime,BIAS_NEUTRAL,168,42,126,0.25,-184.0324,12428.4699,12612.5023,0.9854,126,0.767948,0.527104,0.472896,30.12037,0.30073804,0.083333
bt_20260511_143554,regime,BIAS_UP,1,0,1,0.0,-100.0994,0,100.0994,0.0,1,0.742,0.741699,0.258301,45.725338,0.07467524,2.0
bt_20260511_143554,confidence_bin,0.60-0.65,1,0,1,0.0,-100.0955,0,100.0955,0.0,1,0.649,0.648926,0.351074,19.376554,1.66547859,2.0
