run_id,dimension,bucket,trades,wins,losses,win_rate,net_pnl,gross_profit,gross_loss,profit_factor,sl_full,avg_confidence,avg_p_bull,avg_p_bear,avg_adx,avg_atr,avg_ema_stack
bt_20260510_113035,symbol,EURJPY,64,10,54,0.1562,-2461.2491,2944.1473,5405.3964,0.5447,54,0.744679,0.767706,0.232294,37.681257,0.13108914,1.5
bt_20260510_113035,symbol,EURUSD,59,18,41,0.3051,26.9272,4131.0272,4104.1,1.0066,41,0.753616,0.632884,0.367116,32.41056,0.00081614,0.779661
bt_20260510_113035,symbol,GBPJPY,55,9,46,0.1636,-2384.3009,2220.2962,4604.5971,0.4822,46,0.747447,0.683043,0.316957,36.748096,0.14534703,0.945455
bt_20260510_113035,symbol,GBPUSD,32,10,22,0.3125,515.5778,2717.7778,2202.2,1.2341,22,0.757916,0.774361,0.225639,34.357117,0.00100843,1.625
bt_20260510_113035,symbol,USDJPY,90,15,75,0.1667,-3374.4215,4133.087,7507.5085,0.5505,75,0.749459,0.766494,0.233506,37.537849,0.10927946,1.6
bt_20260510_113035,symbol,XAUUSD,76,27,49,0.3553,1733.3088,6638.1403,4904.8315,1.3534,49,0.755435,0.771192,0.228808,34.072158,3.44125136,1.578947
bt_20260510_113035,side,buy,317,78,239,0.2461,-4043.3392,19880.5048,23923.844,0.831,239,0.751754,0.838961,0.161039,35.471117,0.84058207,1.981073
bt_20260510_113035,side,sell,59,11,48,0.1864,-1900.8185,2903.971,4804.7895,0.6044,48,0.746511,0.177366,0.822634,36.744795,0.36220259,-2.0
bt_20260510_113035,regime,BIAS_DOWN,59,11,48,0.1864,-1900.8185,2903.971,4804.7895,0.6044,48,0.746511,0.177366,0.822634,36.744795,0.36220259,-2.0
bt_20260510_113035,regime,BIAS_UP,317,78,239,0.2461,-4043.3392,19880.5048,23923.844,0.831,239,0.751754,0.838961,0.161039,35.471117,0.84058207,1.981073
bt_20260510_113035,confidence_bin,0.60-0.65,49,18,31,0.3673,443.8969,3546.8735,3102.9766,1.1431,31,0.632439,0.765943,0.234057,36.598882,0.90370166,1.591837
bt_20260510_113035,confidence_bin,0.65-0.70,79,18,61,0.2278,-1989.9725,4116.0624,6106.0349,0.6741,61,0.67732,0.687186,0.312814,34.031424,0.77430518,1.164557
bt_20260510_113035,confidence_bin,0.70-0.75,72,19,53,0.2639,-676.156,4629.1863,5305.3423,0.8726,53,0.722678,0.714699,0.285301,37.734202,0.48789107,1.388889
bt_20260510_113035,confidence_bin,0.75-0.80,67,19,48,0.2836,306.3213,5111.1543,4804.833,1.0638,48,0.774071,0.728306,0.271694,31.586854,1.06669656,1.343284
bt_20260510_113035,confidence_bin,0.80-0.90,87,12,75,0.1379,-3562.5904,3944.9739,7507.5643,0.5255,75,0.846698,0.745383,0.254617,37.028729,0.64388735,1.287356
bt_20260510_113035,confidence_bin,0.90-1.00,22,3,19,0.1364,-465.657,1436.2254,1901.8824,0.7552,19,0.922455,0.886056,0.113944,39.8081,0.8985433,1.727273
bt_20260510_113035,hour,10,29,3,26,0.1034,-1767.1828,835.3515,2602.5343,0.321,26,0.736665,0.723182,0.276818,34.405705,0.624906,1.448276
bt_20260510_113035,hour,11,8,3,5,0.375,162.9163,663.3865,500.4702,1.3255,5,0.692098,0.644897,0.355103,29.90011,1.03008234,1.0
bt_20260510_113035,hour,12,18,4,14,0.2222,-173.2348,1228.1648,1401.3996,0.8764,14,0.763821,0.756158,0.243842,39.017012,1.01331797,1.555556
bt_20260510_113035,hour,13,33,4,29,0.1212,-1796.3307,1106.5296,2902.8603,0.3812,29,0.779045,0.769352,0.230648,35.358806,1.12877892,1.393939
bt_20260510_113035,hour,14,32,4,28,0.125,-1801.6142,1001.263,2802.8772,0.3572,28,0.762446,0.846359,0.153641,38.433423,0.53290989,2.0
bt_20260510_113035,hour,15,33,12,21,0.3636,287.8274,2389.9335,2102.1061,1.1369,21,0.737025,0.804954,0.195046,38.00243,0.67334384,1.757576
