run_id,dimension,bucket,trades,wins,losses,win_rate,net_pnl,gross_profit,gross_loss,profit_factor,sl_full,avg_confidence,avg_p_bull,avg_p_bear,avg_adx,avg_atr,avg_ema_stack
bt_20260511_150327,symbol,EURJPY,46,13,33,0.2826,506.5083,3809.8057,3303.2974,1.1533,33,0.778516,0.484169,0.515831,29.226062,0.14289636,-0.130435
bt_20260511_150327,symbol,EURUSD,50,6,44,0.12,-2426.5333,1977.8667,4404.4,0.4491,44,0.753754,0.504238,0.495762,32.422162,0.00070911,0.32
bt_20260511_150327,symbol,GBPJPY,49,11,38,0.2245,-392.5439,3411.2519,3803.7958,0.8968,38,0.78286,0.478857,0.521143,32.409197,0.17616698,0.081633
bt_20260511_150327,symbol,GBPUSD,43,11,32,0.2558,-463.897,2739.303,3203.2,0.8552,32,0.770282,0.464804,0.535196,30.925373,0.00107807,0.0
bt_20260511_150327,symbol,USDJPY,51,11,40,0.2157,-578.3786,3425.6186,4003.9972,0.8555,40,0.773551,0.510113,0.489887,30.834967,0.13873763,0.156863
bt_20260511_150327,symbol,XAUUSD,27,7,20,0.2593,26.1542,2028.1049,2001.9507,1.0131,20,0.760718,0.498662,0.501338,29.08767,2.84470166,-0.296296
bt_20260511_150327,side,buy,128,27,101,0.2109,-1664.8194,8445.226,10110.0454,0.8353,101,0.772223,0.782814,0.217186,30.966953,0.38164086,1.375
bt_20260511_150327,side,sell,138,32,106,0.2319,-1663.8709,8946.7248,10610.5957,0.8432,106,0.769041,0.21894,0.78106,30.996587,0.36463595,-1.173913
bt_20260511_150327,regime,BIAS_DOWN,4,1,3,0.25,-32.7939,267.5053,300.2992,0.8908,3,0.764444,0.18927,0.81073,42.267098,1.25183274,-2.0
bt_20260511_150327,regime,BIAS_NEUTRAL,258,57,201,0.2209,-3359.5943,16760.4479,20120.0422,0.833,201,0.769985,0.489521,0.510479,30.738446,0.36239996,0.054264
bt_20260511_150327,regime,BIAS_UP,4,1,3,0.25,63.6979,363.9976,300.2997,1.2121,3,0.814585,0.840088,0.159912,35.427883,0.16581775,2.0
bt_20260511_150327,confidence_bin,0.60-0.65,3,1,2,0.3333,81.7194,281.9188,200.1994,1.4082,2,0.633978,0.595378,0.404622,29.209618,0.07663922,-2.0
bt_20260511_150327,confidence_bin,0.65-0.70,30,9,21,0.3,-85.7418,2016.3539,2102.0957,0.9592,21,0.680446,0.454696,0.545304,32.014745,0.35830034,-0.333333
bt_20260511_150327,confidence_bin,0.70-0.75,69,16,53,0.2319,-1265.9434,4039.3873,5305.3307,0.7614,53,0.725416,0.497207,0.502793,30.41957,0.28451741,0.289855
bt_20260511_150327,confidence_bin,0.75-0.80,77,12,65,0.1558,-2944.9938,3561.4708,6506.4646,0.5474,65,0.774185,0.496601,0.503399,30.963337,0.48433641,0.025974
bt_20260511_150327,confidence_bin,0.80-0.90,83,20,63,0.241,784.585,7090.8356,6306.2506,1.1244,63,0.83453,0.466461,0.533539,31.238938,0.37091469,0.0
bt_20260511_150327,confidence_bin,0.90-1.00,4,1,3,0.25,101.6843,401.9844,300.3001,1.3386,3,0.93125,0.931274,0.068726,29.317184,0.11983472,2.0
bt_20260511_150327,hour,10,20,5,15,0.25,117.3771,1618.8892,1501.5121,1.0782,15,0.782539,0.58222,0.41778,31.59516,0.31440973,0.2
bt_20260511_150327,hour,11,12,2,10,0.1667,-366.7063,634.2904,1000.9967,0.6337,10,0.793662,0.572428,0.427572,30.646667,0.16781696,1.333333
bt_20260511_150327,hour,12,4,2,2,0.5,295.2053,495.4046,200.1993,2.4746,2,0.784532,0.33374,0.66626,29.780195,0.13903188,0.0
bt_20260511_150327,hour,13,11,0,11,0.0,-1101.0797,0,1101.0797,0.0,11,0.779636,0.394254,0.605746,27.424241,0.26190825,-1.272727
bt_20260511_150327,hour,14,15,2,13,0.1333,-959.2863,341.9505,1301.2368,0.2628,13,0.747923,0.428255,0.571745,30.68869,0.73893512,-0.666667
bt_20260511_150327,hour,15,8,3,5,0.375,479.3659,979.8648,500.4989,1.9578,5,0.741285,0.635208,0.364792,31.113293,0.88046966,0.0
bt_20260511_150327,hour,16,11,5,6,0.4545,371.6777,972.2821,600.6044,1.6188,6,0.731398,0.432606,0.567394,31.67056,0.73871472,-0.545455
bt_20260511_150327,hour,17,17,3,14,0.1765,-457.7537,943.679,1401.4327,0.6734,14,0.750497,0.243839,0.756161,29.616814,0.31726693,-0.235294
bt_20260511_150327,hour,18,9,2,7,0.2222,-53.8034,646.8876,700.691,0.9232,7,0.747202,0.652805,0.347195,30.405654,0.27405339,1.111111
bt_20260511_150327,hour,19,19,6,13,0.3158,445.1794,1746.4632,1301.2838,1.3421,13,0.754793,0.394612,0.605388,28.65945,0.42781667,-0.315789
bt_20260511_150327,hour,2,20,3,17,0.15,-614.5924,1087.1052,1701.6976,0.6388,17,0.78675,0.438971,0.561029,33.073067,0.10369142,-0.3
bt_20260511_150327,hour,3,28,5,23,0.1786,-991.4075,1310.8951,2302.3026,0.5694,23,0.765,0.468401,0.531599,35.677528,0.11160603,-0.285714
bt_20260511_150327,hour,4,14,2,12,0.1429,-564.5255,636.6715,1201.197,0.53,12,0.777748,0.547712,0.452288,29.801616,0.07208508,0.571429
bt_20260511_150327,hour,5,7,2,5,0.2857,-47.4361,453.0631,500.4992,0.9052,5,0.738729,0.623152,0.376848,34.829346,0.07185093,0.571429
bt_20260511_150327,hour,6,18,5,13,0.2778,255.3262,1556.6299,1301.3037,1.1962,13,0.751551,0.578973,0.421027,28.432269,0.66112231,0.777778
bt_20260511_150327,hour,7,16,1,15,0.0625,-1137.4843,364.038,1501.5223,0.2424,15,0.823702,0.632614,0.367386,28.572456,0.27345403,0.875
bt_20260511_150327,hour,8,15,6,9,0.4,1188.2306,2089.1022,900.8716,2.319,9,0.816987,0.5941,0.4059,31.08243,0.63299828,0.533333
bt_20260511_150327,hour,9,22,5,17,0.2273,-186.9773,1514.7344,1701.7117,0.8901,17,0.767636,0.412126,0.587874,31.133295,0.57759587,-0.454545
bt_20260511_150327,session,asian,87,17,70,0.1954,-1962.6353,5044.3648,7007.0001,0.7199,70,0.767155,0.509726,0.490274,32.565989,0.21392122,0.137931
bt_20260511_150327,session,london,85,19,66,0.2235,-385.5602,6221.0542,6606.6144,0.9416,66,0.794079,0.548396,0.451604,30.682252,0.41034524,0.376471
bt_20260511_150327,session,ny,62,13,49,0.2097,-1667.0761,3237.7764,4904.8525,0.6601,49,0.750467,0.399133,0.600867,30.044602,0.55690604,-0.548387
bt_20260511_150327,session,off_session,32,10,22,0.3125,686.5813,2888.7554,2202.1741,1.3118,22,0.756375,0.45962,0.54038,29.290663,0.34847265,0.125
bt_20260511_150327,p_bull_bin,0.65-0.70,7,1,6,0.1429,-395.3344,205.2585,600.5929,0.3418,6,0.674571,0.674456,0.325544,34.464047,0.93467473,1.428571
bt_20260511_150327,p_bull_bin,0.70-0.75,37,8,29,0.2162,-818.2658,2084.6323,2902.8981,0.7181,29,0.722094,0.726483,0.273517,31.640629,0.18678583,1.243243
bt_20260511_150327,p_bull_bin,0.75-0.80,37,8,29,0.2162,-378.6197,2524.2534,2902.8731,0.8696,29,0.76379,0.775602,0.224398,30.404207,0.55771382,1.243243
bt_20260511_150327,p_bull_bin,0.80-0.90,43,9,34,0.2093,-174.2838,3229.0974,3403.3812,0.9488,34,0.823718,0.84132,0.15868,30.455674,0.33212747,1.534884
bt_20260511_150327,p_bull_bin,0.90-1.00,4,1,3,0.25,101.6843,401.9844,300.3001,1.3386,3,0.93125,0.931274,0.068726,29.317184,0.11983472,2.0
bt_20260511_150327,p_bull_bin,<0.50,138,32,106,0.2319,-1663.8709,8946.7248,10610.5957,0.8432,106,0.769041,0.21894,0.78106,30.996587,0.36463595,-1.173913
bt_20260511_150327,p_bear_bin,0.65-0.70,12,5,7,0.4167,536.1775,1236.8781,700.7006,1.7652,7,0.68475,0.315165,0.684835,31.781223,0.05639685,-1.5
bt_20260511_150327,p_bear_bin,0.70-0.75,29,8,21,0.2759,-111.0659,1991.0649,2102.1308,0.9472,21,0.720966,0.276207,0.723793,28.439708,0.41521758,-0.827586
bt_20260511_150327,p_bear_bin,0.75-0.80,40,6,34,0.15,-1845.207,1558.1876,3403.3946,0.4578,34,0.763727,0.225351,0.774649,31.226138,0.46753882,-1.15
bt_20260511_150327,p_bear_bin,0.80-0.90,57,13,44,0.2281,-243.7755,4160.5942,4404.3697,0.9447,44,0.814973,0.165047,0.834953,31.971182,0.33158134,-1.298246
