run_id,dimension,bucket,trades,wins,losses,win_rate,net_pnl,gross_profit,gross_loss,profit_factor,sl_full,avg_confidence,avg_p_bull,avg_p_bear,avg_adx,avg_atr,avg_ema_stack
bt_20260510_094113,symbol,EURJPY,24,0,24,0.0,-2402.3975,0,2402.3975,0.0,24,0.753293,0.586805,0.413195,34.102247,0.09817512,0.5
bt_20260510_094113,symbol,EURUSD,25,3,22,0.12,-1497.1509,705.0491,2202.2,0.3202,22,0.744895,0.440239,0.559761,34.913652,0.00076976,-0.08
bt_20260510_094113,symbol,GBPJPY,46,4,42,0.087,-2788.6622,1415.5413,4204.2035,0.3367,42,0.767261,0.76819,0.23181,41.803718,0.18463037,1.391304
bt_20260510_094113,symbol,GBPUSD,32,5,27,0.1562,-970.261,1732.439,2702.7,0.641,27,0.755218,0.430944,0.569056,43.310882,0.00120708,-0.375
bt_20260510_094113,symbol,USDJPY,32,7,25,0.2188,-645.0342,1857.464,2502.4982,0.7422,25,0.774727,0.80864,0.19136,32.264129,0.0881117,1.75
bt_20260510_094113,symbol,XAUUSD,46,8,38,0.1739,-1742.9668,2060.8587,3803.8255,0.5418,38,0.758943,0.552555,0.447445,38.966356,1.35570448,0.434783
bt_20260510_094113,side,buy,137,14,123,0.1022,-8272.0793,4040.2546,12312.3339,0.3281,123,0.758975,0.845593,0.154407,36.934758,0.37303954,2.0
bt_20260510_094113,side,sell,68,13,55,0.1912,-1774.3933,3731.0975,5505.4908,0.6777,55,0.763022,0.142119,0.857881,40.662605,0.36739168,-2.0
bt_20260510_094113,regime,BIAS_DOWN,68,13,55,0.1912,-1774.3933,3731.0975,5505.4908,0.6777,55,0.763022,0.142119,0.857881,40.662605,0.36739168,-2.0
bt_20260510_094113,regime,BIAS_UP,137,14,123,0.1022,-8272.0793,4040.2546,12312.3339,0.3281,123,0.758975,0.845593,0.154407,36.934758,0.37303954,2.0
bt_20260510_094113,confidence_bin,0.60-0.65,21,2,19,0.0952,-1504.3171,397.609,1901.9261,0.2091,19,0.632405,0.654306,0.345694,36.507115,0.30443181,0.857143
bt_20260510_094113,confidence_bin,0.65-0.70,50,5,45,0.1,-3425.7471,1078.7337,4504.4808,0.2395,45,0.674503,0.600764,0.399236,39.107219,0.42203732,0.72
bt_20260510_094113,confidence_bin,0.70-0.75,33,4,29,0.1212,-2019.9456,882.9453,2902.8909,0.3042,29,0.725298,0.614078,0.385922,36.505958,0.33091546,0.787879
bt_20260510_094113,confidence_bin,0.75-0.80,31,3,28,0.0968,-1938.7284,864.05,2802.7784,0.3083,28,0.778519,0.531748,0.468252,40.540756,0.31242509,0.193548
bt_20260510_094113,confidence_bin,0.80-0.90,45,9,36,0.2,-653.6424,2949.997,3603.6394,0.8186,36,0.837677,0.674175,0.325825,38.043417,0.41322069,0.933333
bt_20260510_094113,confidence_bin,0.90-1.00,25,4,21,0.16,-504.092,1598.0171,2102.1091,0.7602,21,0.9238,0.5858,0.4142,37.187793,0.37575192,0.4
bt_20260510_094113,hour,10,11,0,11,0.0,-1101.0908,0,1101.0908,0.0,11,0.716173,0.605136,0.394864,41.650159,0.38645282,0.545455
bt_20260510_094113,hour,11,8,0,8,0.0,-800.7964,0,800.7964,0.0,8,0.729841,0.833801,0.166199,33.23116,0.30485934,2.0
bt_20260510_094113,hour,12,20,5,15,0.25,-379.807,1121.7156,1501.5226,0.7471,15,0.755282,0.536615,0.463385,38.439434,0.50431572,0.4
bt_20260510_094113,hour,13,25,4,21,0.16,-1057.8037,1044.3042,2102.1079,0.4968,21,0.790756,0.639083,0.360917,41.224433,0.4468725,0.72
bt_20260510_094113,hour,14,22,5,17,0.2273,117.888,1819.5831,1701.6951,1.0693,17,0.774562,0.532095,0.467905,32.732527,0.29987797,0.181818
bt_20260510_094113,hour,15,8,2,6,0.25,-36.7069,563.9051,600.612,0.9389,6,0.772524,0.843933,0.156067,30.619905,1.21665303,2.0
bt_20260510_094113,hour,16,17,2,15,0.1176,-850.833,650.6673,1501.5003,0.4333,15,0.765307,0.734942,0.265058,43.670992,0.25617892,1.529412
bt_20260510_094113,hour,17,8,0,8,0.0,-800.8008,0,800.8008,0.0,8,0.752897,0.820923,0.179077,28.263749,0.06107789,2.0
